,0
0,1487862.6125710218
1,1500844.5887107188
2,1527233.4191255034
3,1525705.0661441216
4,1525704.7061441215
5,1525704.3561441216
6,1525704.3361441216
7,1525705.3961441217
8,1525704.6861441215
9,1525699.8861441216
10,1525699.4161441214
11,1525706.1661441214
12,1525705.9361441215
13,1525702.2861441216
14,1525703.1661441214
15,1525703.0661441216
16,1525701.1961441215
17,1525701.7361441215
18,1525704.9161441214
19,1525704.8361441216
20,1525706.1361441216
21,1525709.5061441215
22,1525716.0061441215
23,1525713.1961441215
24,1525714.6861441215
25,1525720.9461441215
26,1525719.0261441215
27,1525717.1361441216
28,1525717.7861441216
29,1525713.7761441215
30,1525712.5261441215
31,1525712.3561441216
32,1525713.3761441216
33,1525714.5761441216
34,1525715.3561441216
35,1525713.0161441215
36,1525709.9561441215
37,1525711.9861441215
38,1525712.7061441215
39,1525714.7261441215
40,1525714.0461441216
41,1525711.5861441216
42,1525712.8161441216
43,1525710.2161441215
44,1525712.3261441216
45,1525709.2261441215
46,1525708.2761441215
47,1525709.2161441215
48,1525710.4161441214
49,1525708.9261441214
50,1525708.2761441215
51,1523904.6332471916
52,1525273.5355876659
53,1524276.7816177835
54,1508064.2254530676
55,1498249.5591494963
56,1516430.4086598991
57,1507629.5104588266
58,1508647.4641085756
59,1514044.6803437024
60,1497976.756198348
61,1517128.390541132
62,1528035.8411362916
