,0
0,1293149.044298091
1,1282417.4318936316
2,1285799.4687310525
3,1286296.9622542388
4,1286647.6618528578
5,1296925.5346317806
6,1298036.3925533977
7,1300907.411957717
8,1301462.6435646997
9,1293917.6713095098
10,1301550.094876469
11,1291127.806513953
12,1290326.0009900844
13,1286210.1511262972
14,1295689.0009342514
15,1291868.1830048882
16,1293374.875014001
17,1292081.5128096864
18,1291700.0319978748
19,1292154.1578145984
20,1294284.2107086235
21,1293095.2807260067
22,1294066.0467042164
23,1293611.1432818796
24,1293397.2214020495
25,1292452.623910579
26,1286838.0005890438
27,1289845.3833710584
28,1294242.8624410268
29,1291737.0063427126
30,1295944.1084652091
31,1283427.8950861017
32,1280200.78191935
33,1280017.25826747
34,1292420.7847826034
35,1290076.9583839008
36,1285249.8218151035
37,1289053.6288310422
38,1291284.2903647781
39,1298451.585370115
40,1304846.354439471
41,1307961.6512506884
42,1305985.7132646402
43,1290317.4019482431
44,1286154.2798589966
45,1290594.4057873653
46,1285690.2292009308
47,1298160.1120013664
48,1293592.4926373519
49,1294003.5178677063
50,1298796.3391649376
51,1303282.527107955
52,1305562.077622305
53,1311060.0551000317
54,1312913.616847013
55,1306816.9374630773
56,1306452.7236266907
57,1299783.2814025928
58,1297349.6287302834
59,1305564.2827611272
60,1309803.5280364784
61,1309166.9830211953
62,1313322.982167154
