,0
0,1949.0953125385568
1,-2949.0845311614685
2,14225.573292338056
3,3889.6023414831143
4,7229.9760193664115
5,3406.521666531451
6,8175.4996891755145
7,121.63503609527834
8,1112.3595887997653
9,705.4369218966458
10,1634.9191009867936
11,-6132.961893500527
12,5515.444155077916
13,-7065.427314124303
14,-6577.545724349096
15,-2546.568079011282
16,230.92340287100524
17,-4116.365221522516
18,-4142.608329599956
19,-4207.077915673843
20,3829.6702370936982
21,-311.46584944892675
22,7996.91149768536
23,-745.6747173750773
24,808.4635552754626
25,-1041.0605829984415
26,5196.291782009415
27,-3385.894649556605
28,2680.0250325759407
29,-5372.641543406295
30,1284.9909548163414
31,1827.2390368410852
32,-2403.57653506333
33,483.87061844347045
34,407.19230565754697
35,-6524.451303357957
36,-3884.073846161831
37,-5423.149152708473
38,6850.83932710276
39,-1640.9815649441443
40,-2721.6348065943457
41,2716.3583820355125
42,6033.014240104239
43,-1225.762200206751
44,2389.8796299633104
45,3566.1684898883104
46,-22233.08818766731
47,9586.897509626579
48,-17277.756921498338
49,-5037.3139898472
50,7341.212313358439
51,-1909.3756413115188
52,-828.5588398196269
53,-2617.6111157827545
54,4581.042635922553
55,7728.651321294252
56,-4823.181244975887
57,-11242.632528867805
58,6010.121127126506
59,5466.290205312893
60,-10818.832428309368
61,9944.141038343776
