,0
0,1313322.982167154
1,1318031.4413695554
2,1325243.0770740714
3,1325841.6088818163
4,1327200.5484046354
5,1330655.9454683324
6,1334858.8336016806
7,1340347.2326370978
8,1344155.6612877133
9,1347925.3407313838
10,1348297.2463245427
11,1351104.4020371034
12,1350660.016286766
13,1353844.611360236
14,1347941.1592006907
15,1361232.1638315425
16,1351593.394931874
17,1357757.6392852836
18,1356919.6658160624
19,1353947.117635908
20,1352901.899050251
21,1356693.2251927913
22,1359423.6805256947
23,1361312.774971156
24,1366695.1117282927
25,1370962.3348146537
26,1370104.6282002793
27,1362229.871667694
28,1360441.6030830126
29,1364464.55766242
30,1367642.426675915
31,1357575.12304743
32,1365833.736974819
33,1361526.0254335867
34,1369523.3701999479
35,1380664.3445967708
36,1376490.2681759256
37,1379703.8488763229
38,1382445.9689463081
39,1394489.6793802758
40,1395770.470769939
41,1420928.105680205
42,1411969.9230299152
43,1427193.242825769
44,1418935.1671141486
45,1419345.5884496907
46,1430592.5645746533
47,1441870.500865141
48,1437666.327219522
49,1447771.317811739
50,1462991.8453142182
51,1462565.8177257257
52,1466934.8593558902
53,1474663.3076494595
54,1474940.6941871406
55,1478623.6534218483
56,1481068.7643576618
57,1481075.7384822974
58,1486598.6774435565
59,1487229.595818014
60,1488938.7357536647
61,1483647.6794186714
62,1487862.6125710218
