,0
0,1656890.8740348597
1,1657244.9869896763
2,1657079.660075061
3,1657079.660075061
4,1657079.660075061
5,1657079.660075061
6,1657079.660075061
7,1657079.660075061
8,1657079.660075061
9,1657079.660075061
10,1657079.660075061
11,1657079.660075061
12,1657079.660075061
13,1657079.660075061
14,1657079.660075061
15,1657079.660075061
16,1657079.660075061
17,1657079.660075061
18,1657079.660075061
19,1657079.660075061
20,1657079.660075061
21,1657079.660075061
22,1657079.660075061
23,1657079.660075061
24,1657079.660075061
25,1657079.660075061
26,1657079.660075061
27,1657079.660075061
28,1657079.660075061
29,1657079.660075061
30,1657079.660075061
31,1657079.660075061
32,1657079.660075061
33,1657079.660075061
34,1657079.660075061
35,1657079.660075061
36,1657079.660075061
37,1657079.660075061
38,1657079.660075061
39,1657079.660075061
40,1657079.660075061
41,1657079.660075061
42,1657079.660075061
43,1657079.660075061
44,1657079.660075061
45,1657079.660075061
46,1657079.660075061
47,1657079.660075061
48,1657079.660075061
49,1657079.660075061
50,1657079.660075061
51,1657079.660075061
52,1657079.660075061
53,1657079.660075061
54,1657079.660075061
55,1657079.660075061
56,1657079.660075061
57,1656747.6012474897
58,1657259.6468479112
59,1660437.2821579715
60,1662244.9919852423
61,1666029.5143082403
62,1665616.233149693
