,0
0,-708.070094505325
1,2190.3994069015607
2,6659.2179108010605
3,-855.8394350339659
4,0.0
5,0.0
6,0.0
7,-356.38193216430955
8,-2488.867046533851
9,939.6364842029288
10,4148.787911952939
11,-1650.4840200929902
12,-558.9120854900684
13,0.0
14,0.0
15,0.0
16,0.0
17,-505.617577443365
18,-125.57741374359466
19,-4350.7900030503515
20,2466.9163398896344
21,-1379.2137535428628
22,-314.287621837575
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
