,0
0,1521339.6717790798
1,1520625.487022062
2,1520530.4906377415
3,1520530.4906377415
4,1520530.4906377415
5,1520530.4906377415
6,1520530.4906377415
7,1522031.1385236674
8,1520565.5415394816
9,1526390.887928807
10,1526606.2799776422
11,1526185.5850355332
12,1526185.5850355332
13,1526185.5850355332
14,1526185.5850355332
15,1526185.5850355332
16,1526185.5850355332
17,1526185.5850355332
18,1526185.5850355332
19,1526185.5850355332
20,1526185.5850355332
21,1526185.5850355332
22,1526185.5850355332
23,1526185.5850355332
24,1526185.5850355332
25,1526185.5850355332
26,1526185.5850355332
27,1526185.5850355332
28,1526185.5850355332
29,1526185.5850355332
30,1526185.5850355332
31,1526185.5850355332
32,1526185.5850355332
33,1526185.5850355332
34,1526185.5850355332
35,1526185.5850355332
36,1526185.5850355332
37,1526185.5850355332
38,1526185.5850355332
39,1526185.5850355332
40,1526185.5850355332
41,1526185.5850355332
42,1526185.5850355332
43,1526185.5850355332
44,1526185.5850355332
45,1526185.5850355332
46,1526185.5850355332
47,1526185.5850355332
48,1526185.5850355332
49,1526185.5850355332
50,1526185.5850355332
51,1526185.5850355332
52,1526185.5850355332
53,1526185.5850355332
54,1526185.5850355332
55,1526185.5850355332
56,1526185.5850355332
57,1530551.5518156479
58,1530456.7197655768
59,1530456.7197655768
60,1530456.7197655768
61,1530456.7197655768
62,1530456.7197655768
