,0
0,1528035.8411362916
1,1510404.8983407149
2,1512014.5758366003
3,1530510.578764977
4,1517764.3086283463
5,1531537.6397019483
6,1529516.2586950199
7,1547955.754290911
8,1565367.866275791
9,1556416.7433889592
10,1548321.9080991803
11,1546773.6002054373
12,1546773.6002054373
13,1546773.6002054373
14,1546773.6002054373
15,1546773.6002054373
16,1546773.6002054373
17,1546773.6002054373
18,1546773.6002054373
19,1546773.6002054373
20,1546773.6002054373
21,1546773.6002054373
22,1546773.6002054373
23,1546773.6002054373
24,1546773.6002054373
25,1546773.6002054373
26,1546773.6002054373
27,1546773.6002054373
28,1546773.6002054373
29,1547085.2271753764
30,1546926.1661960084
31,1546588.049569216
32,1547939.7293256707
33,1546327.4347089503
34,1546509.8362784262
35,1545175.0140793612
36,1544928.2509657647
37,1536768.9629380498
38,1543324.8967568814
39,1535057.0004667267
40,1545090.3977537344
41,1551151.3464856623
42,1551926.1103387692
43,1564955.8235139253
44,1565062.1728994795
45,1567789.904331715
46,1567724.4903480879
47,1567897.984515174
48,1561458.3565163573
49,1562058.1669425135
50,1558380.2993399517
51,1550548.4472021277
52,1533580.3307661044
53,1533401.8261536057
54,1520325.9318487719
55,1524704.8955498969
56,1508193.5408477096
57,1508791.6708506285
58,1496973.8550515182
59,1499777.1209101877
60,1507763.0478881982
61,1506297.2509784345
62,1506297.2509784345
