,0
0,7801.313566833967
1,-13290.429865421494
2,-509.60774720134214
3,-528.3192000966519
4,10602.533008291852
5,9836.554717276711
6,1030.5058813598007
7,-3893.065844392404
8,6780.863106301986
9,6100.9168627441395
10,3725.3437411757186
11,-4855.953855929431
12,-1584.742127440637
13,-1668.0746101343539
14,945.2894655007403
15,-27.663041182095185
16,-13537.902392888675
17,-4739.729907129193
18,7989.075221173232
19,-9311.808800188592
20,-4588.934490700951
21,500.8967078239657
22,4181.222486225888
23,-2310.3219272485003
24,13822.878911219304
25,-12785.531990624964
26,-191.50058674416505
27,-12660.442352602258
28,10543.11011972744
29,-11754.800495762378
30,3444.7172333369963
31,-5692.674824110465
32,2064.0014362293296
33,-608.0757352828514
34,14108.197964891093
35,9550.944020126713
36,-3337.8432814918924
37,3397.158866660204
38,-3626.3927976700943
39,2489.4499017172493
40,2242.6267549416516
41,-2518.032327062683
42,8732.964364183135
43,-1429.4050028398633
44,7437.2544178608805
45,-2186.4123775309417
46,-9438.71318188007
47,-8524.133942249464
48,-2228.4715744005516
49,-2718.574589373311
50,7166.427140787477
51,-6845.111918051029
52,9087.81572810351
53,1193.9687221404165
54,-3137.489452548558
55,16348.437862402992
56,-34787.58577212971
57,-11678.045391507912
58,15967.521538946079
59,16393.487579803215
60,11018.354001773754
61,257.6280128271319
