,0
0,1000000.0
1,999582.9322702852
2,999420.638179528
3,996895.2725854946
4,996477.2919460355
5,993775.3601969208
6,990355.1064395307
7,990776.448317924
8,985331.9068719526
9,986716.8944947596
10,988337.4342311337
11,971664.9387212195
12,989036.2434445755
13,986495.6644913636
14,987593.1945755004
15,988330.2346541598
16,994735.4626826439
17,1010633.7413875917
18,996044.4576172741
19,988389.9038089014
20,989625.5310831901
21,997981.7853987184
22,998042.2779169586
23,1011137.9086793612
24,1028324.575249404
25,1029166.4472851777
26,995648.2743953886
27,1005351.5796877516
28,1007922.0815407955
29,999699.9568373146
30,962047.9621983801
31,962695.417159329
32,960622.6987469664
33,949209.6766395664
34,917840.6757336685
35,965785.9677956637
36,947172.6257422935
37,943335.0001553849
38,936601.0046487233
39,902434.20054675
40,886952.9930299224
41,909112.5476362149
42,874619.9764964465
43,862790.2146133453
44,843743.5045638733
45,905319.054392791
46,922650.8714860842
47,956443.8147634567
48,969738.1634301707
49,955290.2119585554
50,986861.5542765157
51,1009054.268730768
52,985688.8543113173
53,974190.9658508461
54,1060653.9009693577
55,1048411.2174457831
56,1061630.179416084
57,1075495.4443445613
58,1046906.789171215
59,1008445.7531252627
60,1034616.8598328078
61,1059347.6308996624
62,1095788.868448571
63,1118674.8918403187
64,1106828.6963776944
65,1086991.4977440163
66,1091287.0683157537
67,1146319.1893782304
68,1162751.7705004623
69,1100175.3101323156
70,1128361.8398864528
71,1143984.4043081196
72,1146471.5707221893
73,1103932.5533301372
74,1139124.5954609388
75,1137262.8397327503
76,1149942.6695041293
77,1158638.2891058999
78,1151564.167894506
79,1153988.5656751967
80,1194498.2287983708
81,1212455.5159508775
82,1210970.9564575069
83,1257795.72395538
84,1263627.6279359097
85,1276913.657103437
86,1245622.4850317128
87,1290000.0421808958
88,1265790.5686901025
89,1260427.502254842
90,1210778.8907621275
91,1233822.3452830408
92,1232990.4332323847
93,1297652.3541271463
94,1284835.3930077187
95,1257338.9157671654
96,1244561.529611737
97,1238022.4473232783
98,1278913.533550124
99,1258971.9100825635
100,1283006.863647149
101,1294854.8716385406
102,1316346.0154481523
103,1318803.363577238
104,1304327.4281314828
105,1342888.9049530742
106,1346221.2792357362
107,1343422.7953948514
108,1350563.230792171
109,1336264.7458226439
110,1327210.3242428575
111,1327157.277350715
112,1301636.2672059499
113,1297336.456777989
114,1278311.0223075566
115,1290955.221308128
116,1289484.3842893515
117,1243903.6400376689
118,1254217.9280877658
119,1254456.2658265268
120,1280339.4042096995
121,1286834.7460211173
122,1302812.7348560723
123,1286817.2071153317
124,1287028.6010632485
125,1247006.4703424838
126,1262830.4030723798
127,1229493.8212115923
128,1217528.9938927954
129,1238187.36304213
130,1231403.4724464933
131,1283347.537475731
132,1286158.5197114013
133,1341143.1595978609
134,1358209.5283372628
135,1368859.8174659729
136,1400333.3488028112
137,1406600.3843105147
138,1406012.972346682
139,1443479.8345203775
140,1441410.0955172365
141,1435983.8074752216
142,1424143.0933083256
143,1420345.538333146
144,1449585.7177623184
145,1452308.711073829
146,1474441.6059045377
147,1485986.7560116989
148,1500472.086636658
149,1497043.0150872972
150,1496987.3711346372
151,1475711.8905030552
152,1464472.7330202123
153,1498186.9838324594
154,1503328.3231381944
155,1483047.6379044307
156,1435530.18742604
157,1460536.592894821
158,1459201.6948050496
159,1478017.3035567496
160,1504095.2021592925
161,1499675.1095155799
162,1508494.7594121434
163,1513012.514275393
164,1515516.4371987272
165,1512785.0512247647
166,1505196.8121611946
167,1464517.379172657
168,1453256.5251396226
169,1474843.0157744682
170,1496143.3850285003
171,1521016.5037825012
172,1545928.8217588756
173,1573794.5088953236
174,1573918.3690299506
175,1593755.499883057
176,1602376.9833565406
177,1630502.1136267171
178,1642304.2777394233
179,1651725.5834129958
180,1638266.1589705613
181,1661129.1463426417
182,1642669.3758104953
183,1633268.0706784658
184,1609749.4953426933
185,1633554.638761274
186,1633716.419247226
187,1633689.3035219654
188,1587117.4970116809
189,1585141.2758105556
190,1630166.4978854356
191,1642905.5155432164
192,1659583.507556348
193,1662361.6196364248
194,1677344.7069043345
195,1678406.529880546
196,1666883.4281524913
197,1705605.9250740104
198,1692056.0519763096
199,1661640.0312770037
200,1683517.7941254755
201,1680970.4609874936
202,1643397.792394053
203,1676190.2902682049
204,1642621.4317248901
205,1631008.8472340798
206,1625763.5894122797
207,1581784.3329912466
208,1632864.582951186
209,1565970.329530279
210,1576437.575843817
211,1585724.0419313707
212,1577317.5302385124
213,1620127.3148928178
214,1611003.9662183141
215,1659785.9919243783
216,1662004.3445254224
217,1683169.7195521602
218,1677995.4425305068
219,1679742.393652164
220,1698588.0688407458
221,1698227.2740286873
222,1692146.5097558168
223,1662821.1562142356
224,1647366.8604705064
225,1665649.8563852846
226,1658392.179937631
227,1655455.083089293
228,1617674.0129255527
229,1646612.0464571288
230,1648413.4675706457
231,1643507.362466591
232,1620610.8236337255
233,1636529.976120436
234,1624566.9152745542
235,1607055.5087036109
236,1628927.3600496766
237,1632927.0434590618
238,1638032.4028397778
239,1648712.7441664245
240,1628111.806207241
241,1640877.8257346035
242,1610260.7399012335
243,1618005.8932789376
244,1635687.539658605
245,1638222.0985888767
246,1639012.5711146693
247,1647790.5730263996
248,1651077.0654398543
249,1651088.6020933222
250,1661785.4747935617
251,1658028.9405850386
252,1699258.934300222
253,1717528.2491683199
254,1712073.2004596847
255,1732150.4428566915
256,1720971.8263706786
257,1714688.5255395977
258,1693368.2095184918
259,1702978.1401101481
260,1703492.436626906
261,1676719.161410198
262,1697066.3698434504
263,1687673.8448478624
264,1632323.48690812
265,1572126.2287590657
266,1580103.2277350526
267,1562429.0555356552
268,1563885.9720780873
269,1555176.626709935
270,1531405.057844955
271,1566629.6650356746
272,1585765.0563274194
273,1586144.2177845247
274,1531401.1483666627
275,1548573.4186196367
276,1524063.4248745486
277,1554600.1303882105
278,1556685.3807309654
279,1573288.4865553018
280,1569269.6781525672
281,1599563.002962872
282,1606487.1504341008
283,1610785.8069483975
284,1613132.326464261
285,1614929.7235539146
286,1603498.7254243058
287,1619681.708838141
288,1605727.5339610246
289,1606721.9872622876
290,1618652.3241934506
291,1630106.7346765106
292,1629334.3819182557
293,1659787.0924648966
294,1690893.86767103
295,1695372.1159124365
296,1693168.1709058213
297,1708131.7536379579
298,1722236.1495904345
299,1735315.2313773397
300,1727700.5575597866
301,1743853.290367924
302,1746931.630319047
303,1750220.4434764606
304,1745077.4108983122
305,1744466.301401882
306,1751183.7151494918
307,1748951.271652014
308,1751611.0786277088
309,1746053.2028261232
310,1753621.1799213332
311,1742456.301244604
312,1733036.222718999
313,1741502.3242497426
314,1765772.1932874261
315,1766471.0574565744
316,1773628.32885802
317,1788777.8989236974
318,1793218.730502861
319,1790867.2097254544
320,1796517.4099611975
321,1837168.7259420124
322,1840528.457843407
323,1719785.1417491867
324,1736829.9054810216
325,1720451.4101366804
326,1728700.6161336608
327,1731897.6449905806
328,1737314.728172158
329,1719944.9492359073
330,1692808.662729912
331,1724224.517441175
332,1754087.8980438365
333,1663371.4322683606
334,1701901.491079733
335,1666934.22172715
336,1646179.52519575
337,1581263.6004261428
338,1559520.8084712382
339,1617466.9474738063
340,1612574.7018216164
341,1657353.2719555309
342,1636338.584133437
343,1604204.4477566648
344,1595303.1833196394
345,1560587.0542821186
346,1559510.0622960727
347,1503583.8872842994
348,1538813.7312091372
349,1510851.7337971774
350,1543718.6079099425
351,1531262.2968251482
352,1585029.9156786404
353,1564965.1952610938
354,1534838.664489831
355,1571352.9597189883
356,1566429.7332123069
357,1520211.5584149286
358,1485035.5042801222
359,1492227.1401361623
360,1487247.497737335
361,1506934.04478289
362,1522062.6660162972
363,1510397.46208798
364,1551038.2844891667
365,1555622.6428734974
366,1558386.3313158017
367,1568409.8617478032
368,1567402.2086236153
369,1534361.4922147742
370,1538346.6474243004
371,1521025.8065844043
372,1550324.7907947712
373,1533802.7953058025
374,1481346.836980963
375,1460519.2841996353
376,1452797.1731199946
377,1446566.587706576
378,1455672.8738637608
379,1503447.806234912
380,1514950.684069382
381,1538629.039905204
382,1530893.1505699998
383,1565041.8720854814
384,1561114.0309285915
385,1585469.1891250953
386,1555578.8181250887
387,1559708.1926829487
388,1584891.9235729263
389,1570861.5950981518
390,1597383.6838447026
391,1615958.0288671071
392,1629178.56444436
393,1619495.6390792413
394,1616766.2937638648
395,1640622.2464539732
396,1635958.3767633399
397,1665723.4600281888
398,1643830.1683218116
399,1659260.1461375589
400,1663052.7562771386
401,1656277.724190197
402,1667086.7442030578
403,1657535.145839481
404,1608728.6058562554
405,1598778.3880614692
406,1593577.76798544
407,1591834.7479475806
408,1606053.6846189203
409,1610666.8859914115
410,1585653.1783189706
411,1583536.0746108962
412,1561985.9351593098
413,1528505.3233559967
414,1531535.2807734313
415,1516581.6239167284
416,1530116.5363505867
417,1500355.1884874231
418,1501912.8830874353
419,1545965.7029401374
420,1550685.5940962168
421,1602242.4110769904
422,1578214.526557195
423,1596364.754242238
424,1603945.4966275755
425,1616339.769047225
426,1645081.6178134729
427,1631911.6294725237
428,1630680.570604554
429,1631761.1373245944
430,1635767.1728502489
431,1656837.332874458
432,1660989.4646132826
433,1646390.5711839763
434,1624570.396721802
435,1664826.8062446315
436,1655824.4570506348
437,1654713.959299677
438,1650362.0473302829
439,1644072.140618769
440,1661438.9695272984
441,1644434.756482256
442,1681103.5465938326
443,1690104.205375969
444,1691980.4519595273
445,1711053.932785155
446,1707864.4650152004
447,1719766.6562668034
448,1725586.8883247988
449,1707809.104278182
450,1702735.48943655
451,1724374.6621947973
452,1719866.0845423343
453,1748171.3225344762
454,1752343.3686279699
455,1738888.1146214907
456,1748484.0403507247
457,1751977.288461536
458,1757059.5079926306
459,1769524.5151631788
460,1764695.0882526196
461,1768097.1505569122
462,1784248.3640740644
463,1784099.2793366637
464,1830606.9158806861
465,1853656.0308419901
466,1840139.2302674684
467,1819441.2234384615
468,1822747.6406100935
469,1820624.5254731732
470,1798634.3285889165
471,1807598.700235464
472,1783838.0131937622
473,1780079.3397138952
474,1811611.0666167699
475,1816633.6780358972
476,1788670.4335309349
477,1758423.6769121892
478,1793442.6851258473
479,1773933.5839305392
480,1774873.4342399286
481,1760797.580171754
482,1807124.6516724282
483,1843157.2668318253
484,1845894.214680055
485,1846138.684758868
486,1845813.8502336296
487,1864261.666499203
488,1868120.406296378
489,1882869.158400132
490,1892407.4394564952
491,1888020.2322222292
492,1879364.747849326
493,1877980.5336915995
494,1870597.9814959476
495,1879126.8886378075
496,1898657.189482978
497,1907145.214847693
498,1897183.404304505
499,1905319.9096602625
500,1901048.4553919157
501,1892987.4530267932
502,1892137.645574682
503,1894034.046510919
504,1926723.7571726225
505,1923496.466982351
506,1931046.8360416389
507,1923952.0682639144
508,1913473.1308327825
509,1909145.6786665665
510,1912390.259583552
511,1927312.0004930338
512,1929067.9325642455
513,1949773.416473048
514,1958690.0057844191
515,1916361.8094764599
516,1903164.7615432767
517,1906774.1499846366
518,1924482.7336848993
519,1907357.2857005494
520,1907991.651286486
521,1931214.8942803922
522,1903540.2631734768
523,1921215.0466279413
524,1942332.3062385465
525,1945577.7916282094
526,1944172.7397694187
527,1950837.0059663146
528,1973496.1601648987
529,1987671.6744513076
530,1969084.3578742812
531,1975284.8069133323
532,1994869.1048823758
533,1998426.5667772242
534,1995602.7172093228
535,2006239.580323964
536,1998050.9865163069
537,2011686.4940528513
538,1956048.0729295965
539,1937101.569809549
540,1937612.5398136366
541,1958281.8980351465
542,1960884.803847492
543,1923795.2847127724
544,1931361.031672206
545,1976353.095330083
546,1946391.5057582026
547,1928044.305435308
548,1958898.913645068
549,1960276.2284082696
550,1917955.419405728
551,1926922.613387226
552,1916084.1986731351
553,1894504.5338659596
554,1861191.9529379266
555,1885931.8486856602
556,1919226.1822827489
557,1942050.2735532417
558,1939773.1814581985
559,1938950.3376731016
560,1953078.1706629086
561,1952129.875555807
562,1941424.8185354972
563,1963203.2411256745
564,1970390.4657178302
565,1968072.0359013705
566,1987712.366063758
567,1982568.4000141933
568,1983189.9804291395
569,1995466.5084741118
570,1993945.9699371832
571,1984330.7138524526
572,1981562.1884613417
573,1960240.5844694942
574,1961772.9245622722
575,1940759.9135621926
576,1942109.7756560044
577,1913253.1885436347
578,1916587.093646439
579,1942532.4249683286
580,1962866.1250669225
581,1950367.4891005878
582,1972186.7310287391
583,1974355.3200337398
584,1973424.2132892476
585,1986728.3336794153
586,1991269.2364533783
587,1986540.0349288618
588,1968370.2823574569
589,1950929.3697188643
590,1958611.7351624377
591,1959404.8752331769
592,1977772.9003229393
593,1944006.4515104224
594,1916069.3077331306
595,1894732.8629476363
596,1885481.2999684745
597,1868144.7068676872
598,1878629.9113038525
599,1874834.4383264019
600,1840084.6200595854
601,1828056.1429862787
602,1824885.6037003372
603,1835700.0335238508
604,1834366.024081378
605,1847157.7997038937
606,1871971.791056748
607,1809754.0315000233
608,1806290.656331881
609,1797060.5179895463
610,1784410.1984791232
611,1778853.881868954
612,1761662.4399970304
613,1781976.5467789534
614,1776112.2743048463
615,1780940.9533313264
616,1799123.1147820982
617,1766699.4968273703
618,1779588.630701475
619,1789767.5088399951
620,1793185.4103609098
621,1818513.2184881344
622,1804802.2901909202
623,1793698.3932658352
624,1775189.0574743152
625,1783306.5471134537
626,1796409.60825044
627,1815417.5087595081
628,1838461.1604733064
629,1874980.0006938316
630,1861177.3039627853
631,1868832.6870287466
632,1889740.8887809995
633,1870459.0668014332
