account_value,datadate,daily_return,Date
1000000.0,20160104,,2016-01-04
999950.7318013724,20160105,-4.9268198627605564e-05,2016-01-05
997792.9667229796,20160106,-0.0021578713928291915,2016-01-06
992033.6740134734,20160107,-0.005772031775711173,2016-01-07
989284.5775670108,20160108,-0.002771172510042552,2016-01-08
989647.058606114,20160111,0.00036640724754311016,2016-01-11
992721.8765564042,20160112,0.003106984377461819,2016-01-12
984326.6945540016,20160113,-0.008456731135536355,2016-01-13
994420.4989125069,20160114,0.01025452668748228,2016-01-14
981818.3025391841,20160115,-0.012672904859769574,2016-01-15
984728.6725866556,20160119,0.0029642654246153644,2016-01-19
976280.5286954213,20160120,-0.00857915903783224,2016-01-20
980459.1937240716,20160121,0.00428018884514092,2016-01-21
994718.3536596664,20160122,0.01454334869504792,2016-01-22
983439.3218813192,20160125,-0.011338919943369441,2016-01-25
1002551.1735940843,20160126,0.01943368674358492,2016-01-26
989673.5969198421,20160127,-0.012844807340932962,2016-01-27
998353.0203322858,20160128,0.00876998582103905,2016-01-28
1021744.035841614,20160129,0.02342960359006363,2016-01-29
1020891.232268548,20160201,-0.0008346548089841477,2016-02-01
1006399.6794368321,20160202,-0.01419500175304067,2016-02-02
1016754.5842717243,20160203,0.010289058160955156,2016-02-03
1019548.2856733436,20160204,0.0027476654099576336,2016-02-04
998623.50330162,20160205,-0.020523581536802005,2016-02-05
994446.8732420471,20160208,-0.004182387101609564,2016-02-08
994846.4079412222,20160209,0.0004017657553414544,2016-02-09
993369.7299385187,20160210,-0.0014843276217475498,2016-02-10
984274.5136366178,20160211,-0.009155922541009831,2016-02-11
998451.6249423736,20160212,0.01440361515953037,2016-02-12
1011875.8747589956,20160216,0.013445067824289225,2016-02-16
1024220.6326051594,20160217,0.01219987367433184,2016-02-17
1019784.4409573284,20160218,-0.0043312851807596475,2016-02-18
1017760.9576980785,20160219,-0.0019842264482388128,2016-02-19
1029972.597633216,20160222,0.011998534471942435,2016-02-22
1019044.7759283528,20160223,-0.010609817901926943,2016-02-23
1022726.5636258862,20160224,0.0036129793160259993,2016-02-24
1034968.312726652,20160225,0.011969718530987272,2016-02-25
1031577.8348478045,20160226,-0.00327592433232593,2016-02-26
1026272.36638611,20160229,-0.005143061708452912,2016-02-29
1047327.062422768,20160301,0.02051570004832093,2016-03-01
1048597.689434408,20160302,0.0012132093757806217,2016-03-02
1048069.4196663272,20160303,-0.0005037868892937558,2016-03-03
1051729.2859447643,20160304,0.0034920075042379484,2016-03-04
1053965.7827231756,20160307,0.0021264947247354726,2016-03-07
1045569.4336417335,20160308,-0.007966434223080854,2016-03-08
1047064.6707629041,20160309,0.0014300696568401161,2016-03-09
1047395.684086718,20160310,0.00031613455506307453,2016-03-10
1059729.6697155985,20160311,0.011775860657317061,2016-03-11
1062171.5471656742,20160314,0.0023042456202353456,2016-03-14
1065737.7096712177,20160315,0.0033574261286319906,2016-03-15
1070748.8965073668,20160316,0.004702082689459264,2016-03-16
1076738.9061564328,20160317,0.005594224442915241,2016-03-17
1080842.0810341684,20160318,0.003810742654765109,2016-03-18
1082120.292724253,20160321,0.0011826072582792335,2016-03-21
1082635.249932903,20160322,0.0004758779704183702,2016-03-22
1078878.1191532456,20160323,-0.0034703569645366805,2016-03-23
1079221.3895892843,20160324,0.0003181735081514425,2016-03-24
1078459.226330583,20160328,-0.0007062158571480293,2016-03-28
1087749.9167254185,20160329,0.008614781317645814,2016-03-29
1094841.636855238,20160330,0.006519623693622911,2016-03-30
1089601.4934112222,20160331,-0.004786211327390766,2016-03-31
1096110.140124862,20160401,0.005973419413425329,2016-04-01
1093173.1123836047,20160404,-0.0026795005663597937,2016-04-04
1093173.1123836047,20160405,0.0,2016-04-05
1093945.510444546,20160406,0.0007065651836761777,2016-04-06
1086418.096343583,20160407,-0.006880977186792481,2016-04-07
1087540.0358759365,20160408,0.0010326959170963157,2016-04-08
1085480.2723265635,20160411,-0.0018939657221115347,2016-04-11
1094628.1054131116,20160412,0.008427452179247119,2016-04-12
1106113.4850406807,20160413,0.010492494730193869,2016-04-13
1108101.8120232448,20160414,0.0017975795516957938,2016-04-14
1106529.7138772493,20160415,-0.0014187307781088343,2016-04-15
1113901.648905534,20160418,0.006662211539221863,2016-04-18
1119238.831466917,20160419,0.004791430703623645,2016-04-19
1122113.731238129,20160420,0.002568620468112348,2016-04-20
1112901.311651361,20160421,-0.008209880451782059,2016-04-21
1110968.4188632686,20160422,-0.0017368052026323078,2016-04-22
1109741.7412075498,20160425,-0.001104151688644639,2016-04-25
1111519.6278634274,20160426,0.0016020724370906514,2016-04-26
1112138.8878785938,20160427,0.0005571291767081377,2016-04-27
1100457.095875311,20160428,-0.010503896708050409,2016-04-28
1096926.4770747812,20160429,-0.0032083202641548514,2016-04-29
1106236.2918377798,20160502,0.0084871821015986,2016-05-02
1097877.6459734712,20160503,-0.0075559316992054315,2016-05-03
1091662.281529822,20160504,-0.005661254208467081,2016-05-04
1089327.0691747305,20160505,-0.002139134414188004,2016-05-05
1094471.18193554,20160506,0.004722284891631956,2016-05-06
1091993.433119245,20160509,-0.002263877621622723,2016-05-09
1105773.7151306092,20160510,0.012619381759468196,2016-05-10
1088863.0114481177,20160511,-0.01529309609289653,2016-05-11
1090298.5173572062,20160512,0.0013183530839011581,2016-05-12
1078706.4947979955,20160513,-0.010631971313057265,2016-05-13
1085624.2098246969,20160516,0.006412972444368892,2016-05-16
1076404.019401206,20160517,-0.008492985270639686,2016-05-17
1077463.2214807046,20160518,0.000984019067568953,2016-05-18
1072537.9047063398,20160519,-0.004571215681586027,2016-05-19
1074109.242389403,20160520,0.001465064941917893,2016-05-20
1071653.7158977964,20160523,-0.002286104983273529,2016-05-23
1083264.409408942,20160524,0.010834370598359344,2016-05-24
1087761.5127087915,20160525,0.00415143639981963,2016-05-25
1085167.3423026109,20160526,-0.002384870558364005,2016-05-26
1088030.901877788,20160527,0.002638818423249756,2016-05-27
1080085.6816214696,20160531,-0.007302384741652124,2016-05-31
1079352.7275882792,20160601,-0.0006786073046446406,2016-06-01
1081542.356145918,20160602,0.002028649672782379,2016-06-02
1076491.3171887093,20160603,-0.004670218349291488,2016-06-03
1083767.5164963764,20160606,0.006759180674739795,2016-06-06
1083766.645403745,20160607,-8.037633700830327e-07,2016-06-07
1087449.507468264,20160608,0.0033982057670238763,2016-06-08
1087400.959621038,20160609,-4.464377140511733e-05,2016-06-09
1080214.9772650723,20160610,-0.00660840170535637,2016-06-10
1074329.3346673774,20160613,-0.005448584514719856,2016-06-13
1066805.1030411622,20160614,-0.007003654636820178,2016-06-14
1065686.852864661,20160615,-0.0010482234977254867,2016-06-15
1069834.363105474,20160616,0.0038918658231206216,2016-06-16
1065923.7243469954,20160617,-0.003655368432106676,2016-06-17
1072501.5614902177,20160620,0.006171020489530887,2016-06-20
1074137.960170943,20160621,0.0015257774342554153,2016-06-21
1070510.0087182345,20160622,-0.003377547007212378,2016-06-22
1081096.740992353,20160623,0.009889428578808479,2016-06-23
1043853.9145646859,20160624,-0.03444911543575779,2016-06-24
1029052.6807237596,20160627,-0.014179411155534005,2016-06-27
1048753.5076144573,20160628,0.019144624235215568,2016-06-28
1068949.145187698,20160629,0.019256800980030686,2016-06-29
1080101.8684131128,20160630,0.01043335248980104,2016-06-30
1081448.1911481037,20160701,0.001246477553981995,2016-07-01
1081448.1911481037,20160705,0.0,2016-07-05
1080416.9153257653,20160706,-0.0009536063130712868,2016-07-06
1078584.2879457388,20160707,-0.0016962224063975517,2016-07-07
1093569.9048810292,20160708,0.01389378382641926,2016-07-08
1098543.3725840286,20160711,0.004547919324408012,2016-07-11
1109629.6959315368,20160712,0.010091839452301743,2016-07-12
1108942.6639049104,20160713,-0.0006191543261192534,2016-07-13
1116122.2393802763,20160714,0.00647425309626426,2016-07-14
1115147.4061127158,20160715,-0.0008734108444087285,2016-07-15
1116358.9254487252,20160718,0.001086420799051746,2016-07-18
1117596.4100984065,20160719,0.0011085006994357993,2016-07-19
1116884.854216187,20160720,-0.0006366841158310654,2016-07-20
1110406.4985676091,20160721,-0.005800379174381698,2016-07-21
1112749.0020968248,20160722,0.0021095909761312814,2016-07-22
1106955.4200608316,20160725,-0.005206548848910253,2016-07-25
1102406.1122698705,20160726,-0.004109747970438726,2016-07-26
1101826.721484613,20160727,-0.000525569278697624,2016-07-27
1099371.2567275162,20160728,-0.0022285398504297005,2016-07-28
1096475.200330746,20160729,-0.002634284259341979,2016-07-29
1090230.1717721946,20160801,-0.005695549298942226,2016-08-01
1086333.4171141228,20160802,-0.003574249510759242,2016-08-02
1089155.059286072,20160803,0.0025973997738604204,2016-08-03
1088925.9744941038,20160804,-0.00021033257846525544,2016-08-04
1098437.4549252996,20160805,0.008734735559609241,2016-08-05
1100639.9871029612,20160808,0.0020051502866964555,2016-08-08
1101268.985881321,20160809,0.0005714845778186373,2016-08-09
1094443.7953523346,20160810,-0.006197569001295533,2016-08-10
1103235.2598409755,20160811,0.008032814956761447,2016-08-11
1103721.337236947,20160812,0.00044059269465468454,2016-08-12
1107356.9261632494,20160815,0.00329393734056449,2016-08-15
1105412.3088167815,20160816,-0.0017560890265124751,2016-08-16
1106203.7903629232,20160817,0.0007160057291102362,2016-08-17
1108796.7577414152,20160818,0.0023440232270777184,2016-08-18
1109084.2989023237,20160819,0.000259327202123405,2016-08-19
1108873.8479850555,20160822,-0.00018975195796788746,2016-08-22
1110632.884380823,20160823,0.0015863268837692512,2016-08-23
1107764.6371917168,20160824,-0.0025825340033086563,2016-08-24
1102381.6649577941,20160825,-0.0048593104105300045,2016-08-25
1098500.1224979013,20160826,-0.003521051359323346,2016-08-26
1102439.4531562708,20160829,0.003586099425652911,2016-08-29
1096793.8549250402,20160830,-0.005121005253456157,2016-08-30
1092163.1540281721,20160831,-0.004222033954762172,2016-08-31
1095005.816174485,20160901,0.0026027815860922843,2016-09-01
1099222.099655377,20160902,0.00385046674511913,2016-09-02
1103471.6768608605,20160906,0.003865985961177376,2016-09-06
1103649.6864209678,20160907,0.00016131774275685018,2016-09-07
1099023.4528089415,20160908,-0.0041917590961573215,2016-09-08
1076618.8568185964,20160909,-0.020385912541795448,2016-09-09
1091418.3066167298,20160912,0.013746229414804967,2016-09-12
1078341.845241087,20160913,-0.011981163680659046,2016-09-13
1076367.030362265,20160914,-0.001831344009821434,2016-09-14
1086251.2938431744,20160915,0.009182986102410418,2016-09-15
1082618.705669241,20160916,-0.0033441508374008055,2016-09-16
1081602.598020432,20160919,-0.0009385646520682078,2016-09-19
1081307.1899985305,20160920,-0.0002731206659841723,2016-09-20
1092383.3199843606,20160921,0.010243277847662435,2016-09-21
1098569.0702604407,20160922,0.005662618755629456,2016-09-22
1092293.8054116059,20160923,-0.005712216936297976,2016-09-23
1083135.3319643482,20160926,-0.008384624541385666,2016-09-26
1091416.519366006,20160927,0.007645570370822474,2016-09-27
1091933.724148333,20160928,0.00047388396011038836,2016-09-28
1078680.7266015029,20160929,-0.012137181271846043,2016-09-29
1087928.2334565974,20160930,0.008572978664622921,2016-09-30
1087928.2334565974,20161003,0.0,2016-10-03
1080976.375647357,20161004,-0.006389996688616839,2016-10-04
1087743.411905981,20161005,0.0062601148471643775,2016-10-05
1087515.2886972378,20161006,-0.00020972152646125952,2016-10-06
1085460.1605701451,20161007,-0.0018897464232936478,2016-10-07
1095061.9600432494,20161010,0.008845833151592597,2016-10-10
1083429.023612215,20161011,-0.010623085136273969,2016-10-11
1085659.55793429,20161012,0.00205877290848111,2016-10-12
1082829.3809174951,20161013,-0.0026068733942525846,2016-10-13
1081680.828717958,20161014,-0.0010606954519132294,2016-10-14
1077628.434683444,20161017,-0.0037463861121741493,2016-10-17
1087957.9119109048,20161018,0.009585379241125125,2016-10-18
1091592.886069666,20161019,0.003341098142644716,2016-10-19
1090849.9387307814,20161020,-0.0006806084469453966,2016-10-20
