,0
0,1000000.0
1,999451.3822268264
2,999637.8159744297
3,997090.056211836
4,996938.6418625498
5,994938.8186280053
6,992849.6931898412
7,993250.5157692989
8,988071.8030325394
9,988725.496350369
10,990713.7478398047
11,982800.5713271901
12,988361.0455648866
13,983496.6048977114
14,981001.1190720061
15,979262.7376991434
16,982913.3516556566
17,988503.2854395418
18,978395.0187579015
19,972644.8920457902
20,972406.6201448343
21,979406.1277500838
22,974266.377271198
23,981263.931957332
24,993525.5901848964
25,993198.283424292
26,970569.3108044767
27,976392.7813093511
28,977742.7720081462
29,969124.2418628461
30,953035.5904615909
31,955584.9341634283
32,948315.4112398773
33,941671.8021501158
34,920546.9685943098
35,939962.3903110801
36,927064.1293596339
37,913618.6838225273
38,909573.3092722902
39,885722.1787775639
40,881750.6208375995
41,903561.0467514386
42,879226.3503386801
43,880309.2687054044
44,869287.1502653519
45,908816.1501929576
46,903575.8483628202
47,929823.6122280969
48,936103.7834197761
49,931727.1297465655
50,954149.9247864167
51,964185.7370435327
52,954230.4480231407
53,940970.8099705951
54,998539.4595970968
55,983074.6129168442
56,990085.6224899362
57,1012462.4574869476
58,993185.4408434401
59,964327.7499805652
60,981620.5265211802
61,1003770.4067240303
62,1031898.4392300519
63,1039587.3300113725
64,1029625.9382894711
65,1003900.3621394978
66,1012448.6012790095
67,1034678.2391555072
68,1038117.667876797
69,1014556.7032896159
70,1031620.7303146296
71,1034675.9290087745
72,1026754.4357939938
73,992023.820099245
74,1016740.8228190027
75,1003348.7657360813
76,1008679.5158622117
77,1013661.3355163558
78,1014090.4438658268
79,1018030.0620517293
80,1051439.6762996705
81,1051242.9284582466
82,1061526.269267224
83,1083807.8586787006
84,1077430.6426989527
85,1081043.9736063674
86,1059557.3258933236
87,1080416.4375004955
88,1063661.5849608432
89,1072449.1594420508
90,1048925.803901812
91,1053041.7283160845
92,1046078.0140155369
93,1084891.9687794393
94,1074295.3512784117
95,1059649.7438115969
96,1049911.5718518195
97,1047578.3141483644
98,1075424.7892011597
99,1051896.8758464353
100,1062581.3727539028
101,1076284.3129386227
102,1106863.5228504194
103,1109653.621198386
104,1103495.9386237094
105,1121862.5783293403
106,1124752.2332285533
107,1126711.157669707
108,1127277.5957406096
109,1120816.8267524494
110,1119650.6422189777
111,1117147.0664159246
112,1094407.4626116839
113,1085243.9228425985
114,1079848.1891058348
115,1080360.8274156498
116,1074257.8485653542
117,1047397.7029274778
118,1053887.9826683607
119,1054973.2325199991
120,1074134.2454424524
121,1073237.1047382911
122,1083100.4368686515
123,1068148.4550274673
124,1071607.4464485145
125,1037627.9647304905
126,1045602.9187519246
127,1022503.4279523089
128,1020181.0824933435
129,1027795.1051662785
130,1020061.7009863651
131,1051488.2297047833
132,1051766.4619512195
133,1087534.4113344434
134,1099559.230364074
135,1106660.4721263582
136,1128173.9527080918
137,1144710.7341460844
138,1143545.0379421082
139,1176821.5230752153
140,1183446.9103071804
141,1186658.5651561944
142,1179199.8786816185
143,1168925.476982452
144,1178473.9171246085
145,1185308.2214364181
146,1206427.654843541
147,1222994.7066426433
148,1220677.9178849428
149,1219018.8712519847
150,1227575.7072595898
151,1212345.5557535873
152,1194247.5960011287
153,1220361.139599539
154,1227528.3792158202
155,1213885.2456486728
156,1183037.993281519
157,1200447.1702065936
158,1208024.3452011973
159,1215473.8715621799
160,1236425.9265106097
161,1235076.1515586476
162,1240264.7136006851
163,1244466.7268714514
164,1243487.235558816
165,1239304.182755563
166,1232629.2547224108
