account_value,datadate,daily_return,Date
1106070.8646528502,20170721,-0.0013592609928382293,2017-07-21
1102457.5043718556,20170724,-0.0032668433790891127,2017-07-24
1108804.5005779376,20170725,0.005757134566105826,2017-07-25
1113631.716186846,20170726,0.0043535317600102985,2017-07-26
1114114.6705197804,20170727,0.0004336750883748852,2017-07-27
1113000.5745446973,20170728,-0.000999983219468148,2017-07-28
1113103.3086537952,20170731,9.230373411073245e-05,2017-07-31
1113290.8176058626,20170801,0.0001684560189603168,2017-08-01
1113508.3391627409,20170802,0.00019538610526415034,2017-08-02
1113028.047031541,20170803,-0.00043133231634451263,2017-08-03
1114193.1762618502,20170804,0.0010468103058289824,2017-08-04
1114197.0508317172,20170807,3.477466878898383e-06,2017-08-07
1113369.7995840318,20170808,-0.0007424640435620411,2017-08-08
1109617.802975331,20170809,-0.0033699464545406954,2017-08-09
1103335.247791947,20170810,-0.0056619091425333945,2017-08-10
1105137.6315232285,20170811,0.0016335775865843338,2017-08-11
1109283.9452136045,20170814,0.00375185277571366,2017-08-14
1111149.6993048885,20170815,0.0016819445547142653,2017-08-15
1111403.3271129727,20170816,0.0002282571000495892,2017-08-16
1099069.7535137914,20170817,-0.011097297712091225,2017-08-17
1098348.0796327102,20170818,-0.0006566224561943557,2017-08-18
1099014.0446148857,20170821,0.0006063332695025458,2017-08-21
1109879.841342354,20170822,0.009886858844716517,2017-08-22
1107110.5837734123,20170823,-0.0024950967355100717,2017-08-23
1105233.7899303068,20170824,-0.0016952180483260637,2017-08-24
1105568.2893630962,20170825,0.00030265038568044744,2017-08-25
1104845.670753257,20170828,-0.0006536173448457028,2017-08-28
1107279.525937335,20170829,0.002202891542688157,2017-08-29
1111206.008749158,20170830,0.0035460628683610107,2017-08-30
1114714.226309979,20170831,0.003157126161305035,2017-08-31
1119071.9791183472,20170901,0.003909300433702523,2017-09-01
1105888.9611381926,20170905,-0.011780312818252092,2017-09-05
1108221.5081272882,20170906,0.002109205418503235,2017-09-06
1108261.600443942,20170907,3.6177168878159804e-05,2017-09-07
1107995.32807045,20170908,-0.00024026130056764572,2017-09-08
1124455.7921592898,20170911,0.014856077161900405,2017-09-11
1128790.212879864,20170912,0.0038546830838506185,2017-09-12
1133863.499511488,20170913,0.004494445977415662,2017-09-13
1134560.5190236273,20170914,0.0006147296499443566,2017-09-14
1134309.4425326136,20170915,-0.0002212984559252229,2017-09-15
1137955.1295206493,20170918,0.003214014493166717,2017-09-18
1141700.5112473292,20170919,0.003291326370889136,2017-09-19
1142218.4897678215,20170920,0.00045369036396980533,2017-09-20
1140713.5935936922,20170921,-0.0013175204110338345,2017-09-21
1141180.25287387,20170922,0.000409094169473212,2017-09-22
1135982.3143450143,20170925,-0.004554879490567432,2017-09-25
1132494.173549504,20170926,-0.003070594279032779,2017-09-26
1137757.4308407628,20170927,0.004647491717120644,2017-09-27
1141532.591169153,20170928,0.003318071344610374,2017-09-28
1145047.6727148723,20170929,0.0030792651676454508,2017-09-29
1151942.5679662712,20171002,0.006021491869461881,2017-10-02
1151942.5679662712,20171003,0.0,2017-10-03
