,0
0,1000000.0
1,999701.6582968273
2,999907.9077728806
3,997583.6696681288
4,997015.1887136574
5,994963.9764450093
6,992548.2881112425
7,992407.472378562
8,988726.8179753685
9,988662.2426501329
10,989130.9514151892
11,979346.6499759068
12,989948.918264167
13,988584.6839481789
14,987701.108829557
15,988404.1553873407
16,990939.1269522754
17,995596.9084725562
18,988936.6664340389
19,984369.376290651
20,983453.7935428935
21,989293.6690969444
22,984949.2865170173
23,989499.3009602181
24,997924.4995909635
25,997477.5505403174
26,982664.62475695
27,986826.1842352519
28,987607.99160052
29,981502.5883144476
30,973826.7758038515
31,977374.7364181882
32,974117.0384143061
33,970648.8001876955
34,957332.4772836561
35,969284.7025384356
36,962899.0830725781
37,957408.5733209818
38,956606.43311497
39,942151.404539611
40,941175.7470481695
41,954659.4424435672
42,945991.2170538693
43,942963.0451706193
44,933805.6936089421
45,950604.0779903975
46,951435.9271398671
47,965827.0521997232
48,970221.563549107
49,968263.0221843027
50,977783.3682978913
51,980257.177417527
52,975376.4351068581
53,974526.4386247697
54,998897.5815283973
55,991310.1085238091
56,995321.9228501592
57,1004453.1047974452
58,994523.444027994
59,984927.7194601716
60,991453.8444081543
61,1003185.7595919884
62,1018743.0617746704
63,1019834.3307229268
64,1013769.7543569197
65,998865.0799039577
66,1002603.1767239834
67,1012032.7127698936
68,1015078.202811904
69,1001894.7221702642
70,1009516.9763890698
71,1017532.0945529588
72,1018504.3034712236
73,997760.0053159471
74,1007243.0016132657
75,999691.0713762846
76,1003727.5277623994
77,1005204.0006823957
78,1005334.7352939361
79,1007088.1432393857
80,1024207.3573236142
81,1031292.0961227092
82,1035175.0574300359
83,1055126.3858977084
84,1059215.9803114312
85,1062934.0361969343
86,1055600.4369028187
87,1061990.1366404998
88,1053144.386466665
89,1059576.241843933
90,1043700.7977998913
91,1045142.9062450205
92,1039249.3616903881
93,1068083.1597851028
94,1065602.793373398
95,1055993.2957674258
96,1045779.9578274777
97,1046314.1230058854
98,1068658.3873759382
99,1051322.7316827248
100,1062084.901419485
101,1075032.0102215877
102,1095057.8362651195
103,1093350.0141298387
104,1092620.311404268
105,1098764.8912883573
106,1102086.3725583488
107,1099362.8880672685
108,1101198.3726821323
109,1092527.8943135021
110,1094569.050743099
111,1094847.7385499654
112,1069096.7649801227
113,1061841.0392420003
114,1064226.7014194988
115,1072867.608778417
116,1070597.1160579517
117,1050986.0330601525
118,1049534.5382517905
119,1051011.9222473544
120,1066733.4838532633
121,1063696.7746517668
122,1072821.6936446454
123,1063006.768581474
124,1067394.3704503644
125,1043680.1241776134
