account_value,datadate,daily_return,Date
1000000.0,20160104,,2016-01-04
999750.224289134,20160105,-0.0002497757108659293,2016-01-05
998042.2235243238,20160106,-0.0017084274885006412,2016-01-06
994194.1546758552,20160107,-0.003855617285288937,2016-01-07
991765.1861344513,20160108,-0.0024431531104665005,2016-01-08
992567.1878717194,20160111,0.0008086609093367336,2016-01-11
994692.3949473278,20160112,0.002141121630431231,2016-01-12
987669.2276229188,20160113,-0.007060642425823382,2016-01-13
994444.7602529556,20160114,0.0068601232482901064,2016-01-14
985442.1354205351,20160115,-0.009052915950937823,2016-01-15
986156.7373474456,20160119,0.0007251586889021056,2016-01-19
979206.3016486105,20160120,-0.007048003056319696,2016-01-20
981337.419771924,20160121,0.002176372966274265,2016-01-21
990086.9806709116,20160122,0.008915955636361161,2016-01-22
983338.9151024624,20160125,-0.006815629030771153,2016-01-25
998391.4254437416,20160126,0.015307550743794973,2016-01-26
978194.2877386494,20160127,-0.0202296786514522,2016-01-27
981659.5891014106,20160128,0.0035425491706480017,2016-01-28
1002737.5371391528,20160129,0.021471748732202034,2016-01-29
1002580.4633211469,20160201,-0.00015664499651024677,2016-02-01
984648.345930862,20160202,-0.017885963317979425,2016-02-02
993567.0092395992,20160203,0.00905771420385193,2016-02-03
995882.6927964364,20160204,0.0023306767790221006,2016-02-04
978620.3680692556,20160205,-0.017333692865680983,2016-02-05
969747.6610880522,20160208,-0.00906654640625204,2016-02-08
971473.7502670168,20160209,0.0017799364187462974,2016-02-09
966098.3493871513,20160210,-0.005533243567711454,2016-02-10
949100.0467336692,20160211,-0.017594795254815443,2016-02-11
959546.1323159259,20160212,0.011006306045613368,2016-02-12
972929.7476946887,20160216,0.013947860272710999,2016-02-16
989670.3687697715,20160217,0.017206402738480175,2016-02-17
985598.2496166936,20160218,-0.00411462167766008,2016-02-18
982539.0288057122,20160219,-0.0031039227313676143,2016-02-19
999554.4374321024,20160222,0.017317794130857767,2016-02-22
992718.864210403,20160223,-0.006838620254901118,2016-02-23
995510.6666394405,20160224,0.0028122790144198273,2016-02-24
1009764.775359186,20160225,0.014318388739985366,2016-02-25
1007035.1857210812,20160226,-0.0027031935602366275,2016-02-26
1002588.1454921772,20160229,-0.004415973038439325,2016-02-29
1017768.1341168551,20160301,0.015140802026165856,2016-03-01
1016845.875242579,20160302,-0.0009061581350022774,2016-03-02
1020948.6843811321,20160303,0.004034838748373959,2016-03-03
1027186.83981502,20160304,0.006110155710391307,2016-03-04
1032542.288597892,20160307,0.005213704630246729,2016-03-07
1027295.4894755292,20160308,-0.005081437516217924,2016-03-08
1029618.6345761393,20160309,0.0022614185737310777,2016-03-09
1026229.0642927414,20160310,-0.003292063847303295,2016-03-10
1038307.6890997359,20160311,0.011769911053258753,2016-03-11
1041400.8347159744,20160314,0.0029790260138786717,2016-03-14
1042123.8027386387,20160315,0.0006942264674307808,2016-03-15
1049174.1605524628,20160316,0.006765374512410327,2016-03-16
1060969.110668064,20160317,0.011242127912672206,2016-03-17
1070738.8622099278,20160318,0.009208327974517427,2016-03-18
1077838.1780348688,20160321,0.00663029621460498,2016-03-21
1074064.4690931735,20160322,-0.003501183218964754,2016-03-22
1066128.8672476215,20160323,-0.007388385030790534,2016-03-23
1067121.4594470689,20160324,0.0009310245974389897,2016-03-24
1065324.5103196849,20160328,-0.0016839218361470731,2016-03-28
1069351.43129568,20160329,0.003779994674849574,2016-03-29
1070781.8581819762,20160330,0.0013376583641571127,2016-03-30
1067021.9395562352,20160331,-0.003511376847684766,2016-03-31
1073081.423482919,20160401,0.005678874727921723,2016-04-01
1070927.381127332,20160404,-0.0020073428804643356,2016-04-04
1070927.381127332,20160405,0.0,2016-04-05
1076839.6073143315,20160406,0.005520660215798889,2016-04-06
1067312.6250086462,20160407,-0.008847169291484214,2016-04-07
1070157.8567847451,20160408,0.0026657904248774678,2016-04-08
1067956.9178294204,20160411,-0.0020566488778930303,2016-04-11
1079660.252546618,20160412,0.010958620635169503,2016-04-12
1093614.8744438244,20160413,0.012925012164050065,2016-04-13
1093680.0900367948,20160414,5.963305226952542e-05,2016-04-14
1093653.216313814,20160415,-2.4571831585440407e-05,2016-04-15
1100773.866188218,20160418,0.006510884591373722,2016-04-18
1104233.8424362324,20160419,0.003143221650052208,2016-04-19
1100052.1972167487,20160420,-0.0037869199971790612,2016-04-20
1095125.1851494543,20160421,-0.00447888934703311,2016-04-21
1096340.6024934577,20160422,0.0011098432950726878,2016-04-22
1095232.757831995,20160425,-0.0010104931432286524,2016-04-25
1100476.7793898121,20160426,0.004788043016717092,2016-04-26
1110823.9907707716,20160427,0.009402480429161697,2016-04-27
1098091.7728999723,20160428,-0.011461957948859958,2016-04-28
1091010.0489572498,20160429,-0.006449118477611537,2016-04-29
1094668.1904185342,20160502,0.0033529860378285203,2016-05-02
1086953.972549475,20160503,-0.007047083250048325,2016-05-03
1079541.409073928,20160504,-0.006819574391140781,2016-05-04
1082437.1071593936,20160505,0.002682340909877512,2016-05-05
1088684.4102550377,20160506,0.005771516011714217,2016-05-06
1087671.4532603745,20160509,-0.0009304413520773158,2016-05-09
1100086.6295926524,20160510,0.01141445451663059,2016-05-10
1085831.3318505909,20160511,-0.012958341060230971,2016-05-11
1090016.4860647065,20160512,0.0038543317837245183,2016-05-12
1075540.8631805482,20160513,-0.013280187106545216,2016-05-13
1087948.9911776069,20160516,0.011536640235467965,2016-05-16
1073966.7942184913,20160517,-0.012851886506168864,2016-05-17
1068392.695639975,20160518,-0.005190196390171042,2016-05-18
1072426.4482949756,20160519,0.0037755337259999244,2016-05-19
1077261.0214822192,20160520,0.004508069709517226,2016-05-20
1075604.2125606057,20160523,-0.0015379827995019024,2016-05-23
1086282.7904751704,20160524,0.00992798074780965,2016-05-24
1095757.3409128084,20160525,0.008721992579385107,2016-05-25
1096610.6058231585,20160526,0.0007786987852980154,2016-05-26
1098557.3956997157,20160527,0.0017752790883285297,2016-05-27
1092444.003328401,20160531,-0.005564927599819192,2016-05-31
