,0
0,-2584.6299727868754
1,4757.930932545336
2,2562.172142516589
3,-1878.718368357746
4,5397.001331505831
5,-6420.9656147356145
6,-435.6192527920939
7,-3558.8517362945713
8,2211.6180518630426
9,-3054.41279459442
10,3300.279046014184
11,1103.6765284019057
12,2562.0970755473245
13,1698.89188276208
14,4838.055841754889
15,52.25630956492387
16,-3041.279649414122
17,481.50070535205305
18,-4471.44881018321
19,-4143.3978937023785
20,-6208.603332044557
21,-3781.0075674455147
22,-1902.8684862304945
23,-6406.619716643123
24,18336.776883134153
25,2611.9360384659376
26,4240.802053961437
27,-6742.840581301367
28,4863.720476326998
29,-3348.8131138528697
30,4750.863709788304
31,4019.8280690298416
32,-1369.2000481979921
33,-4479.1602816074155
34,7773.077185121365
35,2611.8770413219463
36,920.4834240840282
37,5069.645628372673
38,-1645.5233903725166
39,-3615.339570254553
40,1380.9108500145376
41,-981.8455326852854
42,-3014.4410997424275
43,6573.566844721092
44,2422.2588939312845
45,15824.378211109899
46,4419.466787771089
47,10952.108023694018
48,2416.5774170362856
49,6211.299375574337
50,-8773.731496340828
51,5355.156222997932
52,-866.3021186690312
53,4575.679259718396
54,2930.539503738284
55,1103.592378181871
56,-2659.3721916214563
57,-752.3265401022509
58,449.0976705576759
59,-7783.9869992272
60,-558.0612339857034
61,-4109.159959811717
