,0
0,1427781.5903547574
1,1415732.7074583748
2,1420035.304992908
3,1421170.3572082103
4,1421638.8295482837
5,1429297.445911445
6,1430769.7073116852
7,1435819.4979540019
8,1436792.4932119169
9,1430657.070591555
10,1436653.540367745
11,1438112.1079334635
12,1434395.0272930022
13,1429919.999295351
14,1419414.2020160079
15,1439592.373809864
16,1457114.6933409465
17,1455657.5958531129
18,1456121.802805718
19,1456543.9026699292
20,1456572.530315679
21,1455857.7242220375
22,1457394.4495676789
23,1459794.8460971764
24,1458863.7943136878
25,1457160.0606402794
26,1447739.781235687
27,1447781.9515195792
28,1454257.4660958028
29,1454707.2322716783
30,1452722.6930279585
31,1438284.2001348166
32,1433396.5074649595
33,1431902.8746099784
34,1446197.077831231
35,1440883.2937826314
36,1439458.8693087841
37,1437986.3520925764
38,1437306.935426043
39,1443231.1360225356
40,1445839.4271906312
41,1450694.3543901306
42,1454906.8524296875
43,1434663.9066209702
44,1436468.3378871568
45,1433078.1593981981
46,1432499.6165670876
47,1450944.1936162952
48,1458929.9649000228
49,1462325.057248415
50,1465411.6453720476
51,1471334.400298599
52,1479476.3365411977
53,1481571.6840229123
54,1486248.831038323
55,1484139.5318440231
56,1483265.2914095856
57,1476550.5236249617
58,1477331.9611337825
59,1490152.5456424535
60,1491060.308401044
61,1494039.6043403295
62,1504188.970315704
