,0
0,-13388.73878460005
1,4302.597534533124
2,1135.052215302363
3,468.4723400734365
4,7658.6163631612435
5,1472.2614002402406
6,5049.790642316686
7,972.9952579149976
8,-6135.422620361904
9,5996.469776190119
10,1458.567565718433
11,-3717.080640461296
12,-4475.027997651137
13,-10505.797279343242
14,20178.171793856192
15,17522.31953108241
16,-1457.0974878335837
17,464.2069526051637
18,422.0998642111663
19,28.627645749831572
20,-714.8060936415568
21,1536.7253456413746
22,2400.3965294975787
23,-931.0517834885977
24,-1703.7336734083947
25,-9420.279404592467
26,42.17028389219195
27,6475.514576223679
28,449.76617587544024
29,-1984.5392437197734
30,-14438.492893141927
31,-4887.6926698570605
32,-1493.632854981115
33,14294.203221252654
34,-5313.784048599657
35,-1424.4244738472626
36,-1472.5172162076924
37,-679.4166665333323
38,5924.200596492505
39,2608.291168095544
40,4854.927199499449
41,4212.4980395569
42,-20242.945808717282
43,1804.431266186526
44,-3390.178488958627
45,-578.5428311105352
46,18444.57704920764
47,7985.771283727605
48,3395.0923483921215
49,3086.588123632595
50,5922.754926551366
51,8141.936242598807
52,2095.3474817145616
53,4677.147015410708
54,-2109.2991942998488
55,-874.2404344375245
56,-6714.767784623895
57,781.4375088207889
58,12820.58450867096
59,907.7627585905138
60,2979.295939285541
61,10149.365975374356
