,0
0,1347788.014647132
1,1363677.5799697826
2,1363341.612160415
3,1369609.927252781
4,1363251.9250553858
5,1359330.2872757248
6,1368936.4079087747
7,1364085.7658822557
8,1361595.2415372522
9,1353690.591307677
10,1353411.56536639
11,1346515.2241960817
12,1349084.1764067756
13,1347860.30234074
14,1359450.762576066
15,1369580.567724069
16,1372953.8962788158
17,1371890.2609753076
18,1360817.398808733
19,1349685.6425577498
20,1349733.0213003461
21,1349376.1893850209
22,1374131.4477529589
23,1371388.7643106114
24,1371148.5502942158
25,1366400.7015621685
26,1378062.4891127408
27,1387426.203165017
28,1395977.531783609
29,1403141.9427792174
30,1406409.132426569
31,1411573.4216954361
32,1412496.642490935
33,1417784.1968865336
34,1431097.9408480467
35,1432847.401322745
36,1433721.7217219148
37,1427489.9933058464
38,1419558.3401115944
39,1439963.3180470865
40,1436276.6430599587
41,1433262.6768863932
42,1433666.1201614446
43,1430245.9830476588
44,1425131.0045690497
45,1429067.709540021
46,1433679.373804371
47,1435358.8668100866
48,1429302.411336794
49,1438884.5925432118
50,1434827.0761568465
51,1435661.65987131
52,1431038.1798937197
53,1406244.8756838762
54,1403614.5083183784
55,1413039.5997539721
56,1404617.6463312013
57,1412843.320248797
58,1425110.656858403
59,1419666.258645145
60,1420146.9341494865
61,1409367.0289153042
62,1405815.395804145
