,0
0,-33303.10293302755
1,3534.150735337753
2,24452.489830197068
3,-14658.491759940982
4,18253.109163791873
5,-6151.998475251719
6,14392.8559129918
7,10711.55145835178
8,-4215.416772495955
9,-11835.11508036009
10,-1397.9898937724065
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,-115.51885348698124
29,-124.14453405374661
30,-26.700712295947596
31,1293.329147321405
32,-1274.0454042009078
33,680.6872069246601
34,-1265.6506795762107
35,-347.73785039712675
36,-7965.648433180526
37,6579.404122452252
38,-6895.808540724684
39,5424.1461110920645
40,7011.035409744363
41,-711.3926717680879
42,13820.428471638821
43,-388.90719344094396
44,5500.622393667232
45,142.08787303976715
46,-1646.6147372708656
47,-7238.658989325399
48,-2298.2821385173593
49,-305.729026873596
50,-11729.470631382894
51,-25367.927248071646
52,121.99870222830214
53,-15317.641717043007
54,6564.754353779601
55,-23795.413555058418
56,1375.3967678931076
57,-11994.93836131366
58,12798.98424254777
59,3824.3233273923397
60,-1644.2226212501992
61,0.0
