,0
0,1504188.970315704
1,1504981.8169957825
2,1523440.8642957953
3,1521882.3790999574
4,1516046.6621670704
5,1521105.49773634
6,1522662.3010586298
7,1515391.3453420626
8,1513170.152304683
9,1525618.526934627
10,1518733.8572132431
11,1533299.048504499
12,1525896.4501621977
13,1546113.862313857
14,1540814.0233200951
15,1550065.9131221536
16,1539237.99542742
17,1546639.8430276387
18,1553606.3880691756
19,1548915.340812316
20,1554522.9021524233
21,1557002.9050804775
22,1563521.1902384637
23,1567145.952765072
24,1564678.0345472202
25,1559305.423874287
26,1563924.0477276614
27,1562847.9909934413
28,1560200.752734229
29,1561734.5869293232
30,1554171.7369809197
31,1544818.3875925126
32,1569299.5612335678
33,1564885.1228636059
34,1569783.3472732743
35,1577260.6111041473
36,1574868.4796843345
37,1577609.91590481
38,1578321.0747667972
39,1596410.4300562667
40,1609126.5925791557
41,1635135.480176077
42,1634529.295296955
43,1631655.9781646186
44,1625166.472225707
45,1616652.3009178853
46,1622719.9890975037
47,1635319.45053207
48,1639389.9068383733
49,1652333.351961291
50,1659228.4794136712
51,1650590.347263169
52,1657408.2190114865
53,1668343.1419119812
54,1661451.3731613685
55,1660788.2667979896
56,1671646.2408551972
57,1665459.545417411
58,1664913.161713489
59,1663434.1086109832
60,1668180.6808662706
61,1656617.956320973
62,1666182.3691328291
