,0
0,-33877.15600358113
1,4079.9225105375517
2,24713.232940044487
3,-11506.480000900105
4,12591.786520923488
5,-3550.644377619028
6,18910.9982704462
7,20819.8089766982
8,3017.0560326254927
9,-15336.692689231597
10,-1520.7155847428367
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,213.46798869757913
29,-198.94792901398614
30,-605.9517467743717
31,3697.8090153955854
32,-4037.7200783174485
33,-265.6267870485317
34,-2431.3698579359334
35,-5874.369692752371
36,-24232.724598721135
37,19709.0834634942
38,-15185.314027996035
39,14300.875843698857
40,11620.942463973537
41,-636.3398373250384
42,22101.826003727736
43,6970.097045347793
44,2874.3747983151115
45,520.7733600621577
46,-574.9532976197079
47,-7375.48867980903
48,2439.687910005683
49,-6496.522435989231
50,-7545.205918770051
51,-18082.12791744247
52,3502.3330513765104
53,-14166.401213264558
54,10263.945988159394
55,-23653.69983287854
56,3363.6875541305635
57,-10203.083758621011
58,-74.70189544698223
59,1605.2214561081491
60,-1480.7239935284015
61,0.0
