,0
0,1509109.4092432114
1,1509504.9135012373
2,1512916.8776620536
3,1513288.0277022577
4,1515269.211856135
5,1515376.7082029334
6,1512769.6426173926
7,1523191.0288996405
8,1538008.773115954
9,1549830.325925532
10,1572025.9184248806
11,1551259.8446084613
12,1559091.9708149538
13,1556066.6818212604
14,1569459.7153497932
15,1551454.7088646558
16,1557409.2680957199
17,1577427.372758449
18,1569044.7082609183
19,1578360.121545329
20,1579209.353976926
21,1585534.9545991425
22,1583465.143738693
23,1570473.4499519619
24,1564301.1150567268
25,1563910.3163567758
26,1590505.1987538482
27,1596251.5767618911
28,1587417.376140716
29,1615810.4358550443
30,1616117.6790128017
31,1624383.6153167277
32,1611460.8940217698
33,1619019.9288199814
34,1624105.4784587345
35,1620990.739709772
36,1610177.2018746682
37,1597236.5065317051
38,1606928.0842125255
39,1597078.8381257784
40,1599265.9091020857
41,1592743.2674628303
42,1583475.7450884106
43,1580997.6415378076
44,1604935.238812375
45,1608881.536227834
46,1624628.6229643293
47,1624599.53193428
48,1626284.7864128777
49,1634615.9666561745
50,1634765.6944014665
51,1619247.7547450357
52,1634434.7901270904
53,1600218.653027551
54,1598465.0936278605
55,1607728.550925927
56,1600353.5898212665
57,1605407.3908339266
58,1620069.0150870436
59,1638340.2393468183
60,1581416.010910679
61,1579834.63543668
62,1579834.63543668
