,0
0,173.9834425621666
1,110.11251012049615
2,14436.375091646332
3,-1505.56590839196
4,0.0
5,0.0
6,0.0
7,312.1042112885043
8,1012.0627525746822
9,692.6054617580958
10,4610.443169768434
11,-7767.990284598898
12,-934.555845242925
13,0.0
14,0.0
15,0.0
16,0.0
17,-2758.1975453270134
18,-201.38638576795347
19,-6261.90400000033
20,4519.999000000535
21,64.19300000043586
22,-607.6429999999236
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
