,0
0,1093431.994377766
1,1080375.0383662998
2,1087878.1520425333
3,1088861.312627966
4,1085416.090657533
5,1093847.747231025
6,1085250.6239478188
7,1084888.7950651397
8,1081402.838349226
9,1083995.5074825578
10,1080922.9347311372
11,1082427.001788043
12,1086771.132005194
13,1080853.3032729959
14,1082551.2607926028
15,1085973.1902105953
16,1082867.0050385182
17,1086909.0165164394
18,1082742.1226777795
19,1080347.0267135391
20,1078841.7602578283
21,1072331.2995860837
22,1065939.5275331144
23,1062019.0124127693
24,1060895.1192990693
25,1079788.2630916124
26,1085215.2109519232
27,1111219.1704379374
28,1114822.0590464054
29,1114415.705624456
30,1124439.8294217936
31,1126492.2137659756
32,1124223.4695998807
33,1123082.7662022305
34,1123322.3448683636
35,1129004.6575627371
36,1134609.6202768292
37,1141517.048632319
38,1144369.4616541478
39,1144245.4752574645
40,1139677.8263333435
41,1141075.8667668947
42,1145312.6338112424
43,1140572.9382963567
44,1143906.936779044
45,1148187.8707644078
46,1163000.0481734264
47,1165813.5757042947
48,1172909.9932912693
49,1174043.1016190387
50,1179766.9174788878
51,1168743.3422301235
52,1173446.4182229624
53,1170914.0894970093
54,1174462.3681620017
55,1181048.3980660965
56,1180332.161886663
57,1180842.0069982202
58,1180870.6011648194
59,1181688.8443817392
60,1172814.9115639415
61,1172045.010796002
62,1167015.5434750177
