,0
0,1275684.079926322
1,1278580.3320765018
2,1279291.927846298
3,1275801.4411732869
4,1275771.4454337822
5,1271211.1852661879
6,1271633.7063517757
7,1262048.919310538
8,1271538.4433701704
9,1268277.2506772673
10,1265462.7279962017
11,1272768.542726889
12,1271295.665947145
13,1280439.1888261181
14,1300352.2761565463
15,1296234.1280438174
16,1289397.4425395615
17,1287588.0019799075
18,1290960.3585835015
19,1289669.4229472838
20,1289378.5954927735
21,1288677.7167248141
22,1289729.5865742061
23,1288457.8753238684
24,1287665.9798173073
25,1287665.9798173073
26,1287665.9798173073
27,1287105.7144698426
28,1286922.0707268564
29,1286922.0707268564
30,1286922.0707268564
31,1286922.0707268564
32,1286922.0707268564
33,1286922.0707268564
34,1287241.583942492
35,1288620.5913211727
36,1288259.1564745384
37,1287992.4267581787
38,1286037.9569291775
39,1285502.613831848
40,1291816.4478317695
41,1292337.350237838
42,1293033.441916549
43,1292667.7292059755
44,1293956.8200835832
45,1293842.4096867153
46,1304761.7559200681
47,1303886.0644302135
48,1309902.6222887032
49,1310928.007927571
50,1306196.6972574713
51,1308613.9843827677
52,1315882.7428885417
53,1312643.376879952
54,1303699.6021759154
55,1302625.6787408877
56,1299910.4881895366
57,1302475.1189837756
58,1297515.2457248927
59,1305119.3604840348
60,1296157.7918559518
61,1301406.6106676199
62,1312473.4854206752
