account_value,datadate,daily_return,Date
1035285.6364863687,20160314,0.00029205971162094,2016-03-14
1035482.1810048764,20160315,0.00018984569241653482,2016-03-15
1040814.757686278,20160316,0.005149848813647884,2016-03-16
1048219.8207169905,20160317,0.007114679126162704,2016-03-17
1055514.232499968,20160318,0.006958856948524383,2016-03-18
1056609.5457074558,20160321,0.001037705768205166,2016-03-21
1054612.2997934395,20160322,-0.0018902402709972677,2016-03-22
1050914.1552565105,20160323,-0.0035066389209127413,2016-03-23
1052960.3731177466,20160324,0.0019470837375261674,2016-03-24
1053751.006853222,20160328,0.0007508675118839125,2016-03-28
1062438.0112121694,20160329,0.00824388712556412,2016-03-29
1067357.8450984163,20160330,0.004630702059156944,2016-03-30
1069221.5615748472,20160331,0.0017461027573737464,2016-03-31
1076863.2885036657,20160401,0.007147000400518522,2016-04-01
1073579.0609475607,20160404,-0.003049809192277819,2016-04-04
1073579.0609475607,20160405,0.0,2016-04-05
1068666.5319128109,20160406,-0.004575842817215459,2016-04-06
1055685.1146159235,20160407,-0.012147304055318275,2016-04-07
1057849.147794433,20160408,0.0020498850922008316,2016-04-08
1059354.9120819552,20160411,0.001423420617827853,2016-04-11
1069246.1008165348,20160412,0.009336992373160768,2016-04-12
1083288.452569179,20160413,0.013132946420773228,2016-04-13
1084689.2263356054,20160414,0.0012930755082860568,2016-04-14
1081417.701744545,20160415,-0.003016093929606445,2016-04-15
1085076.9304875932,20160418,0.0033837329804617955,2016-04-18
1087532.1013554214,20160419,0.0022626698613201768,2016-04-19
1091282.8667790387,20160420,0.0034488778942181053,2016-04-20
1087936.3422277758,20160421,-0.003066596803760202,2016-04-21
1086474.1600501873,20160422,-0.001343996078478682,2016-04-22
1083524.578541763,20160425,-0.002714819750787356,2016-04-25
1081686.068488233,20160426,-0.0016967866626562689,2016-04-26
1081457.107402184,20160427,-0.00021167055092885523,2016-04-27
1069008.519444976,20160428,-0.011510940075202147,2016-04-28
1066544.5020779374,20160429,-0.002304955781192386,2016-04-29
1071839.4438142944,20160502,0.004964576467311854,2016-05-02
1063847.5863184095,20160503,-0.007456207682976057,2016-05-03
1056377.8203530887,20160504,-0.007021462530333866,2016-05-04
1056153.254162078,20160505,-0.0002125813195656967,2016-05-05
1060289.6219100286,20160506,0.003916446530510598,2016-05-06
1056142.8892869998,20160509,-0.0039109433284453266,2016-05-09
1071239.0871729064,20160510,0.014293707829721836,2016-05-10
1063780.9025271726,20160511,-0.006962203615456741,2016-05-11
1061989.7962131763,20160512,-0.0016837173047017373,2016-05-12
1052000.2112171985,20160513,-0.009406479263358691,2016-05-13
1062085.7187763646,20160516,0.009586982446987191,2016-05-16
1052303.6523147656,20160517,-0.009210241968858113,2016-05-17
1057026.9982159305,20160518,0.004488576933829869,2016-05-18
1046330.1680155684,20160519,-0.01011973224753615,2016-05-19
1050812.212247844,20160520,0.004283585018652447,2016-05-20
1051747.5156553604,20160523,0.0008900766441566343,2016-05-23
1066066.2103054929,20160524,0.013614193936279717,2016-05-24
1078858.1333272818,20160525,0.011999182506800654,2016-05-25
1076167.6042963315,20160526,-0.0024938673101091435,2016-05-26
1078833.6729569722,20160527,0.0024773730876093136,2016-05-27
1078687.5215975505,20160531,-0.0001354716330099759,2016-05-31
1077812.2615540887,20160601,-0.0008114120409639103,2016-06-01
1079379.741971438,20160602,0.001454316742592221,2016-06-02
1076409.1819354298,20160603,-0.002752099118131124,2016-06-03
1084703.7666416194,20160606,0.007705791482822244,2016-06-06
1086498.3615007906,20160607,0.0016544561882803066,2016-06-07
1090682.2575415086,20160608,0.0038508075013925502,2016-06-08
1087200.349497991,20160609,-0.003192412840166914,2016-06-09
1078490.960303948,20160610,-0.008010841054332252,2016-06-10
1067767.4498386648,20160613,-0.009943069399729554,2016-06-13
1061699.8472192718,20160614,-0.0056825131917158656,2016-06-14
1060561.6685894227,20160615,-0.001072034278642997,2016-06-15
1068426.8668950226,20160616,0.007416068804429576,2016-06-16
1063772.968699339,20160617,-0.004355841602156851,2016-06-17
1071322.8622174673,20160620,0.007097278968612342,2016-06-20
1075074.4925133635,20160621,0.0035018671104720678,2016-06-21
1071910.725025203,20160622,-0.002942835599014204,2016-06-22
1088621.751970098,20160623,0.015589942851352623,2016-06-23
1045821.167974984,20160624,-0.03931630423299637,2016-06-24
1030391.4693902464,20160627,-0.01475366827257285,2016-06-27
1046027.9112206716,20160628,0.015175243870835242,2016-06-28
1062912.9595331016,20160629,0.016142062875478924,2016-06-29
1081568.5197295514,20160630,0.017551352656989483,2016-06-30
1082389.9963004224,20160701,0.000759523373587534,2016-07-01
1082389.9963004224,20160705,0.0,2016-07-05
1078177.723879999,20160706,-0.0038916401988384752,2016-07-06
1076666.526862814,20160707,-0.0014016214430275786,2016-07-07
1092014.8243947465,20160708,0.014255386555625638,2016-07-08
1097229.4356147638,20160711,0.0047752201742385925,2016-07-11
1106773.059888802,20160712,0.008697929497936796,2016-07-12
1106289.0603259006,20160713,-0.00043730696060673147,2016-07-13
1111940.4845543092,20160714,0.005108451697735994,2016-07-14
1113547.4906093706,20160715,0.0014452266801900926,2016-07-15
1112897.6942279318,20160718,-0.0005835371970379644,2016-07-18
1113146.5233949632,20160719,0.00022358673966360598,2016-07-19
1112542.7984982815,20160720,-0.0005423588754879249,2016-07-20
1108620.7208483277,20160721,-0.003525327434816705,2016-07-21
1108490.7408243038,20160722,-0.0001172448084177935,2016-07-22
1099271.9296691986,20160725,-0.008316543220063255,2016-07-25
1098753.1435005765,20160726,-0.00047193615575924497,2016-07-26
1103216.89635328,20160727,0.004062562076939447,2016-07-27
1099508.9361735522,20160728,-0.003361043682329923,2016-07-28
1097930.8490433258,20160729,-0.0014352653974040175,2016-07-29
1087338.6880515898,20160801,-0.009647384442258211,2016-08-01
1085895.4408149773,20160802,-0.0013273207809781917,2016-08-02
1090167.9562662868,20160803,0.003934555106063442,2016-08-03
1087980.9545275671,20160804,-0.002006114494696676,2016-08-04
1094241.5273594968,20160805,0.00575430369978136,2016-08-05
1098968.6785564327,20160808,0.004320025404576766,2016-08-08
1098684.0031884147,20160809,-0.00025903865467025167,2016-08-09
1090954.7002277349,20160810,-0.007035055519375222,2016-08-10
1099053.2106891058,20160811,0.007423324231226491,2016-08-11
1099846.090005381,20160812,0.0007214203175640588,2016-08-12
1104141.6236812351,20160815,0.003905577075637101,2016-08-15
1100621.58652935,20160816,-0.003188030481225179,2016-08-16
1101812.441363034,20160817,0.0010819838973350482,2016-08-17
1100992.937892053,20160818,-0.0007437776523626649,2016-08-18
1099972.7144538285,20160819,-0.0009266394025904123,2016-08-19
1097577.1829480552,20160822,-0.0021778099350062696,2016-08-22
1100810.8222546172,20160823,0.0029461611964969325,2016-08-23
1099180.782090612,20160824,-0.001480763207493463,2016-08-24
1096083.2840859704,20160825,-0.0028180059687272774,2016-08-25
1092948.020311363,20160826,-0.002860424768927894,2016-08-26
1097856.2689963416,20160829,0.004490834507921315,2016-08-29
1092887.3821599155,20160830,-0.0045259903110710376,2016-08-30
1088371.1830489377,20160831,-0.004132355432681756,2016-08-31
1089095.3551295642,20160901,0.0006653723397911371,2016-09-01
1094156.3435086806,20160902,0.004646965350902921,2016-09-02
1097653.715079675,20160906,0.0031964093538763283,2016-09-06
1098878.1172263243,20160907,0.0011154721473889406,2016-09-07
1096829.3096880678,20160908,-0.0018644538517409437,2016-09-08
1070310.1444496587,20160909,-0.024178023876797128,2016-09-09
1082843.8925841884,20160912,0.011710388992878684,2016-09-12
1067146.4736590295,20160913,-0.014496474545095617,2016-09-13
1068445.0604654243,20160914,0.0012168777561925026,2016-09-14
1078606.0147372298,20160915,0.009510039072462284,2016-09-15
1070461.8023257162,20160916,-0.007550683289576865,2016-09-16
1070022.617497161,20160919,-0.000410276039370161,2016-09-19
1067687.5980877453,20160920,-0.0021822150029664478,2016-09-20
1078417.2727519756,20160921,0.010049451434527734,2016-09-21
1082755.7655492714,20160922,0.004023018646784671,2016-09-22
1074190.4098806288,20160923,-0.007910699662077025,2016-09-23
1066956.3549025087,20160926,-0.0067344252113775704,2016-09-26
1072192.0895282486,20160927,0.004907168509454607,2016-09-27
1091206.8172021632,20160928,0.01773444129986146,2016-09-28
