,0
0,1312473.4854206752
1,1298847.3683642831
2,1302231.4989143037
3,1302289.9360266605
4,1300411.3974027438
5,1311476.4666540436
6,1309299.185476148
7,1315418.7271867108
8,1313840.5196658624
9,1315546.2449291246
10,1324964.90907708
11,1324232.594961663
12,1321163.3229625153
13,1316592.9229271682
14,1316655.5136263433
15,1314208.0609104058
16,1313021.5398139867
17,1311708.5525444322
18,1311452.7150475436
19,1313198.973673202
20,1314620.934610854
21,1311735.1820125354
22,1316195.7793121599
23,1318685.891340482
24,1318313.2428933477
25,1314337.3041319568
26,1294459.5568632379
27,1295533.7986227386
28,1304278.6380622773
29,1307608.1489352824
30,1306429.292374317
31,1289484.9339792784
32,1285854.736870626
33,1289375.3043450955
34,1303853.7131146158
35,1298254.991454907
36,1295809.112554345
37,1297109.6151360793
38,1301271.3393763602
39,1302560.2372544485
40,1305385.2662968077
41,1318505.3404375936
42,1321925.9189216895
43,1301408.9989023942
44,1302568.7701489765
45,1301544.4289583531
46,1297578.6540020315
47,1321716.586893767
48,1328158.937959606
49,1331709.3963421397
50,1334289.2704859136
51,1339509.5484171167
52,1340223.940501043
53,1340690.5814326913
54,1336290.649227509
55,1328747.9516646003
56,1322155.670225068
57,1319558.5692834079
58,1319671.639516321
59,1318901.8429628254
60,1320045.5873931434
61,1323028.0345157555
62,1335620.005843386
