,0
0,-9075.41850197548
1,3384.130550020607
2,58.43711235676892
3,-1878.5386239166837
4,11065.069251299836
5,-2177.2811778956093
6,6119.541710562771
7,-1578.207520848373
8,1705.7252632621676
9,9418.664147955365
10,-732.3141154169571
11,-3069.2719991477206
12,-4570.400035347091
13,62.59069917513989
14,-2447.452715937514
15,-1186.5210964190774
16,-1312.98726955452
17,-255.83749688859098
18,1746.2586256584618
19,1421.9609376518056
20,-2885.752598318504
21,4460.597299624467
22,2490.1120283221826
23,-372.6484471342992
24,-3975.9387613909785
25,-19877.7472687189
26,1074.2417595006991
27,8744.839439538773
28,3329.510873005027
29,-1178.8565609653015
30,-16944.35839503864
31,-3630.1971086524427
32,3520.5674744695425
33,14478.408769520232
34,-5598.721659708768
35,-2445.8789005619474
36,1300.5025817342103
37,4161.724240280921
38,1288.8978780882899
39,2825.0290423592087
40,13120.07414078596
41,3420.578484095866
42,-20516.9200192953
43,1159.7712465822697
44,-1024.3411906233523
45,-3965.7749563215766
46,24137.93289173534
47,6442.351065839175
48,3550.4583825336304
49,2579.8741437739227
50,5220.277931203134
51,714.3920839263592
52,466.64093164820224
53,-4399.932205182267
54,-7542.697562908754
55,-6592.281439532293
56,-2597.1009416601155
57,113.0702329131309
58,-769.7965534955729
59,1143.744430318009
60,2982.4471226120368
61,12591.97132763057
