,0
0,1499172.3121928927
1,1497564.9958848953
2,1497384.64508364
3,1497384.64508364
4,1497384.64508364
5,1497384.64508364
6,1497384.64508364
7,1499393.1287770139
8,1496926.4027312314
9,1507387.868963694
10,1501625.8184171023
11,1500911.692320242
12,1500911.692320242
13,1500911.692320242
14,1500911.692320242
15,1500911.692320242
16,1500911.692320242
17,1500911.692320242
18,1500911.692320242
19,1500911.692320242
20,1500911.692320242
21,1500911.692320242
22,1500911.692320242
23,1500911.692320242
24,1500911.692320242
25,1500911.692320242
26,1500911.692320242
27,1500911.692320242
28,1500911.692320242
29,1500911.692320242
30,1500911.692320242
31,1500911.692320242
32,1500911.692320242
33,1500911.692320242
34,1500911.692320242
35,1500911.692320242
36,1500911.692320242
37,1500911.692320242
38,1500911.692320242
39,1500911.692320242
40,1500911.692320242
41,1500911.692320242
42,1500911.692320242
43,1500911.692320242
44,1500911.692320242
45,1500911.692320242
46,1500911.692320242
47,1500911.692320242
48,1500911.692320242
49,1500911.692320242
50,1500911.692320242
51,1500911.692320242
52,1500911.692320242
53,1500911.692320242
54,1500911.692320242
55,1500911.692320242
56,1500911.692320242
57,1509277.3134018849
58,1509109.4092432114
59,1509109.4092432114
60,1509109.4092432114
61,1509109.4092432114
62,1509109.4092432114
