,0
0,1602065.114334178
1,1602352.909342215
2,1602229.188866547
3,1602229.188866547
4,1602229.188866547
5,1602229.188866547
6,1602229.188866547
7,1602229.188866547
8,1602229.188866547
9,1602229.188866547
10,1602229.188866547
11,1602229.188866547
12,1602229.188866547
13,1602229.188866547
14,1602229.188866547
15,1602229.188866547
16,1602229.188866547
17,1602229.188866547
18,1602229.188866547
19,1602229.188866547
20,1602229.188866547
21,1602229.188866547
22,1602229.188866547
23,1602229.188866547
24,1602229.188866547
25,1602229.188866547
26,1602229.188866547
27,1602229.188866547
28,1602229.188866547
29,1602229.188866547
30,1602229.188866547
31,1602229.188866547
32,1602229.188866547
33,1602229.188866547
34,1602229.188866547
35,1602229.188866547
36,1602229.188866547
37,1602229.188866547
38,1602229.188866547
39,1602229.188866547
40,1602229.188866547
41,1602229.188866547
42,1602229.188866547
43,1602229.188866547
44,1602229.188866547
45,1602229.188866547
46,1602229.188866547
47,1602229.188866547
48,1602229.188866547
49,1602229.188866547
50,1602229.188866547
51,1602229.188866547
52,1602229.188866547
53,1602229.188866547
54,1602229.188866547
55,1602229.188866547
56,1602229.188866547
57,1602637.1814639075
58,1603005.1588301475
59,1604002.5264438672
60,1604323.2812720232
61,1606618.16656819
62,1604625.6173834498
