,0
0,-2106.0526105933823
1,13045.68910383666
2,1931.1182395082433
3,2002.2642739615403
4,1587.6441619293764
5,-11299.926955260104
6,1808.867015686119
7,-4875.145636825124
8,8208.354506300297
9,-6126.5124220461585
10,9677.106099227676
11,3703.5326883739326
12,291.73658845108
13,-1809.756184564205
14,3286.0995840863325
15,2250.231114275055
16,2800.1302786350716
17,761.3602642822079
18,-3540.9929762110114
19,1483.6331015946344
20,-2585.461491888389
21,-6689.388670190936
22,-2013.3062564590946
23,-2083.042512421962
24,25845.138869523536
25,4322.773537044181
26,33587.733769098995
27,22943.410453018965
28,8736.712593044387
29,7701.594203475397
30,9782.247864185832
31,-14964.289391905768
32,6872.859401613707
33,-181.58314888109453
34,4322.833104184596
35,1038.7285682614893
36,5889.263464767486
37,2000.7409602208063
38,-5011.255605444079
39,3339.49162394437
40,14692.969636914087
41,17386.903849439695
42,-7207.907815872692
43,13597.85054207244
44,8302.049915624317
45,21390.857600839576
46,12954.910006940132
47,7518.602283847751
48,-7016.889068755554
49,6214.9184748891275
50,-3329.397643007338
51,8107.035439210944
52,-9376.770008085761
53,2710.041140249232
54,10469.230552101042
55,-6381.7243674856145
56,-1373.256849721074
57,2940.731891039526
58,1940.2794779916294
59,-5924.011548918905
60,-5230.506711167516
61,771.8279504836537
