,0
0,-70.89375178469345
1,-1818.7647077230504
2,-4455.229639412486
3,-2573.7500141360797
4,1563.0854006855516
5,2220.8846549150767
6,-8613.693427821272
7,6876.658069597906
8,-11480.033896164852
9,491.8139925264986
10,-9281.64484882704
11,413.46072597510647
12,8038.879018827924
13,-10560.915148897446
14,11257.30660462787
15,-17960.449842491187
16,3854.9368701183703
17,21681.023766796454
18,-2652.9270993893733
19,-18798.674272404867
20,10307.6131857062
21,3885.526111130719
22,-12056.069015766145
23,-15989.232231534086
24,-412.3156922950875
25,-2578.08559945086
26,-21874.64233810571
27,18018.386940113734
28,15124.78390569496
29,13489.405229024123
30,-8534.577031774097
31,-3943.426511785947
32,11609.176261302666
33,-14177.986058028997
34,2810.390029101749
35,11825.993423860637
36,1608.5707618488232
37,-5574.607637324254
38,26381.612345589558
39,1685.486648933962
40,2577.3627731184242
41,6754.681287538493
42,806.9078315270599
43,-13535.698455483187
44,-2434.5296649243683
45,1640.9121699448442
46,13014.133596620057
47,475.30803117132746
48,1484.4820606941357
49,2194.568345497828
50,10932.195941207581
51,12656.466968728579
52,806.4132567268098
53,-2810.9717971308855
54,-5519.313207376166
55,-1359.6758708189009
56,-385.085132134147
57,9210.761650635046
58,5216.266401203931
59,-5300.849783332553
60,7752.81658213248
61,-1945.8078170859953
