,0
0,1000000.0
1,999929.1062482153
2,998110.3415404923
3,993655.1119010798
4,991081.3618869437
5,992644.4472876292
6,994865.3319425443
7,986251.638514723
8,993128.296584321
9,981648.2626881561
10,982140.0766806826
11,972858.4318318556
12,973271.8925578307
13,981310.7715766586
14,970749.8564277611
15,982007.163032389
16,964046.7131898978
17,967901.6500600162
18,989582.6738268127
19,986929.7467274233
20,968131.0724550184
21,978438.6856407246
22,982324.2117518553
23,970268.1427360892
24,954278.9105045551
25,953866.59481226
26,951288.5092128091
27,929413.8668747034
28,947432.2538148172
29,962557.0377205121
30,976046.4429495363
31,967511.8659177622
32,963568.4394059762
33,975177.6156672789
34,960999.6296092499
35,963810.0196383516
36,975636.0130622123
37,977244.5838240611
38,971669.9761867368
39,998051.5885323264
40,999737.0751812604
41,1002314.4379543788
42,1009069.1192419173
43,1009876.0270734443
44,996340.3286179611
45,993905.7989530368
46,995546.7111229816
47,1008560.8447196017
48,1009036.152750773
49,1010520.6348114671
50,1012715.203156965
51,1023647.3990981726
52,1036303.8660669011
53,1037110.2793236279
54,1034299.307526497
55,1028779.9943191209
56,1027420.318448302
57,1027035.2333161678
58,1036245.9949668029
59,1041462.2613680068
60,1036161.4115846743
61,1043914.2281668067
62,1041968.4203497207
