,0
0,1357824.652627641
1,1364658.1643988015
2,1368117.4697627183
3,1365113.3714399403
4,1365754.6770968216
5,1371003.2678658117
6,1374010.3184660024
7,1374714.2007319985
8,1376475.0417209333
9,1379761.8331609014
10,1384316.9646431592
11,1402080.3342700205
12,1404598.483475602
13,1411192.0972827666
14,1406804.6990876908
15,1412891.8854862135
16,1407166.4678965637
17,1410206.5578696695
18,1412298.4026436221
19,1409879.750636033
20,1408768.4573437513
21,1411556.9962583648
22,1414399.4426797244
23,1414971.125264716
24,1416432.5394112782
25,1417326.526806005
26,1416375.307336469
27,1405880.6003135068
28,1403335.7303177584
29,1405025.7128366153
30,1410079.3708510364
31,1397398.8972637558
32,1413022.3500101909
33,1406275.260619252
34,1411846.6067269112
35,1421132.7060283257
36,1421204.5833619866
37,1420678.9894994034
38,1421226.0432086077
39,1439433.5530922883
40,1441906.4470479009
41,1455354.251892399
42,1458479.0929227835
43,1461965.9750748065
44,1459260.3719951394
45,1454960.6275583091
46,1454816.8449301273
47,1463986.1503665554
48,1465830.3658937947
49,1468299.3241074397
50,1475147.1036981323
51,1466783.9337774205
52,1473764.769649468
53,1483132.7957402137
54,1482964.3156920979
55,1482085.788606983
56,1485341.147089974
57,1483426.168902205
58,1486348.8961554088
59,1489749.606356607
60,1492928.1649818094
61,1485773.8062680836
62,1493062.7591288853
