,0
0,6508.841376587981
1,7701.076918070437
2,-1511.1198669956066
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-2454.0557169874664
51,1289.8998095388524
52,-375.7427620966919
53,-13469.711432492826
54,-8482.51139825536
55,15998.716930335388
56,-7233.940463412553
57,-2252.036210562568
58,3177.0181565191597
59,-13145.559230159037
60,15417.964274860919
61,10311.606698661577
