,0
0,1041968.4203497207
1,1042715.7148027072
2,1026123.5254743058
3,1029327.4334483651
4,1032150.2793885475
5,1043673.8938171793
6,1060404.841802605
7,1063142.4478626929
8,1056652.8489399084
9,1060323.712163415
10,1067585.71118064
11,1073159.593884363
12,1064157.4980736857
13,1067032.3977033067
14,1060619.5183745034
15,1061784.3090383878
16,1062301.3574665799
17,1048557.8751936912
18,1046666.3975410161
19,1053038.0182891958
20,1042261.7633861233
21,1031581.520492938
22,1028967.7114765011
23,1031715.4063942834
24,1027008.195106257
25,1043702.690972252
26,1033018.3917803565
27,1030527.4888264461
28,1018173.1900278839
29,1027809.6027221738
30,1018751.7838124238
31,1024112.2620041725
32,1011729.7925453767
33,1014033.0834900356
34,1015300.2947386729
35,1025942.2073760836
36,1036923.0590909256
37,1033718.375884049
38,1036111.4666877552
39,1031693.7766964893
40,1033058.2503865906
41,1035008.3337424899
42,1031109.7482868966
43,1037777.8994434874
44,1037030.0521290256
45,1040784.869609987
46,1038792.8669272951
47,1030541.2331780824
48,1023036.1128810341
49,1019418.9694356874
50,1016948.4281526352
51,1023144.4682074434
52,1022439.8402361667
53,1029707.7639068804
54,1031304.8301192326
55,1029265.9312429363
56,1044401.331921457
57,1006009.5523752724
58,992178.2075953358
59,1004104.0577275114
60,1020492.5239582176
61,1035211.9597471111
62,1036056.3183060036
