,0
0,1112620.6522678926
1,1108907.7747273543
2,1116667.1172688657
3,1114953.3378198291
4,1110998.5336341674
5,1116656.877902794
6,1105500.3502108108
7,1104867.4045698622
8,1100715.088664969
9,1102493.166057536
10,1098737.2896507732
11,1099617.7505471492
12,1101828.9395552147
13,1114239.904909013
14,1114927.246907464
15,1120327.573099906
16,1113856.14667102
17,1113570.5689922979
18,1116344.0836994392
19,1110378.779475508
20,1106659.8865458774
21,1100023.9667615579
22,1095135.7770703528
23,1092324.526616368
24,1091584.1613711682
25,1110378.073024705
26,1110592.1123955806
27,1129890.4819918144
28,1141387.0586949664
29,1138163.0009499812
30,1135368.8698368007
31,1137819.801834887
32,1136501.1492769634
33,1135452.9089803253
34,1132175.2794249766
35,1142529.6591687268
36,1148687.6002075458
37,1151844.2304920354
38,1155421.273361774
39,1153113.831328148
40,1148626.9811714257
41,1155606.9091675694
42,1156274.4299156459
43,1151481.4286996406
44,1156006.469513105
45,1155539.5933081787
46,1174943.6854956371
47,1174476.9906810357
48,1179212.3748317182
49,1185476.6907037038
50,1195682.1691039929
51,1183559.8326732507
52,1186907.2528792573
53,1180993.5984358422
54,1182650.3430177527
55,1190479.131776696
56,1190069.314546813
57,1186096.1847266178
58,1183555.0819292907
59,1183042.8651248454
60,1173898.2377494376
61,1172556.0741036006
62,1168211.1002142979
