,0
0,-27.281238815980032
1,-2724.929442966124
2,-4599.536738536204
3,-1601.9289839786943
4,-1235.304905922967
5,678.4234276637435
6,-8022.286798787303
7,6665.110084542655
8,-10829.141295225825
9,584.6152251547901
10,-10388.503325882368
11,5462.778618157376
12,11304.13183451374
13,-9086.847870472819
14,15902.299596178345
15,-16114.019174057525
16,6105.287604298559
17,19864.676434556604
18,3482.3746335246833
19,-2913.349663975183
20,13805.4009904603
21,7623.2153111831285
22,-17937.938303749892
23,-6998.545112071559
24,3810.9248437333154
25,-5705.540212494554
26,-20434.758672875818
27,19893.524450691883
28,13226.609359422466
29,13396.269705129671
30,-6407.428665276268
31,-4091.9563082172535
32,12408.803971957183
33,-11486.154410434538
34,2876.976982511813
35,12408.306359376642
36,-516.0348608375061
37,-7206.635056452127
38,21064.0738145567
39,-1053.510957436054
40,-2995.971717520384
41,5651.634390961495
42,2902.6394674879266
43,-7081.886847373913
44,3991.9768584886333
45,-1010.8679288146086
46,14825.693988188403
47,1586.2311247938778
48,2351.349639439024
49,4035.7611555894837
50,8740.497412802419
51,8453.244472614024
52,-2317.2505275362637
53,-1290.9053345592692
54,-2931.2916734633036
55,-496.7054255956318
56,4186.720084285131
57,-3055.8671257877722
58,9056.160152500262
59,-6363.378893030342
60,5903.093278387794
61,-1538.9289683415554
