,0
0,6357.32506023068
1,-6882.3879396189
2,3283.0206359922886
3,-462.3949837696273
4,10511.05126069719
5,7560.907211834565
6,2824.3347365632653
7,-368.704553368967
8,6325.14836038975
9,2760.8326076520607
10,-4030.632051006891
11,-4016.873879759107
12,3513.032816541381
13,675.718114561867
14,4844.9199780966155
15,5763.380474140402
16,-7325.650274425745
17,-5972.144048034446
18,6640.082266914193
19,-9406.301072902279
20,-3891.1821095829364
21,-245.3172400293406
22,4860.553496445995
23,-1172.8579095795285
24,13410.115575515432
25,-9671.522387461271
26,4275.754377069185
27,-13792.038869869895
28,11230.982639467577
29,-9240.752178127645
30,-3901.8824549820274
31,-5722.636050268542
32,6229.78550148732
33,4829.0388664160855
34,11910.825681951363
35,6328.767535231076
36,-7470.889487032313
37,3094.5899069367442
38,-7587.976969951997
39,1793.1832073798869
40,4728.665921128355
41,5264.451675943797
42,6665.128059668466
43,2438.6328191282228
44,889.2504692615476
45,-2950.715855448274
46,-5310.28148764628
47,-9068.905213031452
48,-6044.481795715634
49,-3582.748495470267
50,6900.239374750992
51,4375.185614077607
52,6223.290494224522
53,1428.999976697145
54,-3062.9973914537113
55,12543.59965902078
56,-41416.52463773289
57,-22998.993292078376
58,44.91786199202761
59,19361.191776832333
60,11576.845360999694
61,-1720.533384068869
