,0
0,258.7041264488362
1,425.5963255437091
2,-44.93739969888702
3,67.66654336871579
4,78.97547063464299
5,-264.9591286270879
6,-76.33799232984893
7,48.90925017767586
8,517.2529425173998
9,428.3147801104933
10,-1258.3673412359785
11,8.97632617992349
12,-356.6836443024222
13,821.7175395658705
14,-496.85646533803083
15,-303.3690761409234
16,2146.4903482049704
17,-6.6113572511821985
18,181.00832867925055
19,-34.706138578942046
20,-46.45618342002854
21,-431.82996969972737
22,-245.29044952709228
23,110.00689686369151
24,-20.646695509087294
25,851.2436873752158
26,28.769109946442768
27,-741.3431080488954
28,750.9003829450812
29,132.64688850240782
30,676.0000278388616
31,-213.08958070049994
32,222.63457219023257
33,-20.653798180166632
34,-303.4349146184977
35,-102.95842496934347
36,-124.18665784527548
37,76.70428948616609
38,-326.67164269881323
39,121.21779508888721
40,-449.319584058132
41,-641.2550981421955
42,-73.6654864361044
43,-634.7552029478829
44,-4632.294278840767
45,832.3850051662885
46,-275.7207257351838
47,428.90358566725627
48,-404.8577515780926
49,-380.8770120025147
50,-521.8097938424908
51,739.5773592859041
52,-866.8357030677143
53,-145.351162153529
54,181.31291235983372
55,72.50258240709081
56,129.62931416835636
57,553.5309724190738
58,2157.694806222804
59,-2266.914440851193
60,-84.89224243350327
61,0.0
