,0
0,-7306.53783429414
1,3495.3534609058406
2,394.96232673944905
3,-489.15209591179155
4,9940.996954360278
5,1246.1101045522373
6,4282.955498799216
7,-1632.4469091156498
8,-2625.2562805337366
9,3145.8660451183096
10,-3520.291909860447
11,-3270.098684041528
12,-671.9189576958306
13,7120.660365818068
14,-2816.443940059282
15,1722.7320823159534
16,-1177.8546944661066
17,171.19148775958456
18,446.86626333300956
19,-150.51981021324173
20,-496.4372355483938
21,1707.7564822607674
22,291.25245423428714
23,-2848.0879390009213
24,1279.616552892141
25,-7344.31279939739
26,-696.4187186863273
27,4565.898183856858
28,-2167.191754715517
29,1739.3437936103437
30,-13753.437852120027
31,-3425.6174384998158
32,3859.0741812326014
33,8536.48957160674
34,-3473.2684267333243
35,-1457.543447371805
36,3291.4931608927436
37,-854.9634634840768
38,-371.09864980191924
39,-391.957102002576
40,8391.929716034094
41,3538.5240594451316
42,-9441.847111407202
43,7630.918241407955
44,-239.7730668100994
45,-3556.7952062191907
46,19248.953320926055
47,7011.320239183027
48,6074.069445952307
49,2416.2254102446605
50,953.4974993360229
51,-33.54852104349993
52,3754.3122046473436
53,48.81138295587152
54,-7216.5880591569
55,-512.1009433947038
56,5418.6652098267805
57,-3343.314701745985
58,-5367.593121703481
59,1930.8872173661366
60,683.5665091059636
61,8499.2627388814
