,0
0,1312408.0858549378
1,1311275.2931388945
2,1311075.0899257348
3,1311075.0899257348
4,1311075.0899257348
5,1311075.0899257348
6,1311075.0899257348
7,1313130.9884428165
8,1311952.2061724574
9,1322047.8447405372
10,1317496.6999336246
11,1316901.1190026684
12,1316901.1190026684
13,1316901.1190026684
14,1316901.1190026684
15,1316901.1190026684
16,1316901.1190026684
17,1316901.1190026684
18,1316901.1190026684
19,1316901.1190026684
20,1316901.1190026684
21,1316901.1190026684
22,1316901.1190026684
23,1316901.1190026684
24,1316901.1190026684
25,1316901.1190026684
26,1316901.1190026684
27,1316901.1190026684
28,1316901.1190026684
29,1316901.1190026684
30,1316901.1190026684
31,1316901.1190026684
32,1316901.1190026684
33,1316901.1190026684
34,1316901.1190026684
35,1316901.1190026684
36,1316901.1190026684
37,1316901.1190026684
38,1316901.1190026684
39,1316901.1190026684
40,1316901.1190026684
41,1316901.1190026684
42,1316901.1190026684
43,1316901.1190026684
44,1316901.1190026684
45,1316901.1190026684
46,1316901.1190026684
47,1316901.1190026684
48,1316901.1190026684
49,1316901.1190026684
50,1316901.1190026684
51,1316901.1190026684
52,1316901.1190026684
53,1316901.1190026684
54,1316901.1190026684
55,1316901.1190026684
56,1316901.1190026684
57,1324981.8318949735
58,1324819.2172162218
59,1324819.2172162218
60,1324819.2172162218
61,1324819.2172162218
62,1324819.2172162218
