,0
0,1159122.0954387398
1,1156826.554812875
2,1159536.4331527657
3,1156791.437668819
4,1159325.9715861606
5,1156176.1231736168
6,1151748.2595471258
7,1142292.9639733823
8,1152758.2070405025
9,1131758.8015282068
10,1123845.1307992255
11,1136061.2476812277
12,1133392.2011066417
13,1151752.2833862607
14,1163429.4799390049
15,1161764.2145707947
16,1160112.681901039
17,1156342.9958295885
18,1158517.3434782266
19,1157359.5458707488
20,1157141.3862892918
21,1156890.2688844139
22,1157981.8523659974
23,1157600.247728433
24,1157165.0152594943
25,1157165.0152594943
26,1157165.0152594943
27,1156792.3197349692
28,1156609.8953164055
29,1156609.8953164055
30,1156609.8953164055
31,1156609.8953164055
32,1156609.8953164055
33,1156609.8953164055
34,1156447.6769020515
35,1157374.236045183
36,1157157.3921069978
37,1156964.2315399894
38,1156133.820453247
39,1155689.6653799769
40,1158496.714383088
41,1160040.9826632598
42,1159397.9212958927
43,1158131.209037855
44,1159765.1310429128
45,1159874.4411708121
46,1164304.116181361
47,1161855.0533746297
48,1168317.1669916841
49,1167351.4286791491
50,1164044.9136701769
51,1163470.0839512083
52,1175072.497699807
53,1168707.3871137216
54,1162526.3639633511
55,1160141.2873051884
56,1159605.5852241293
57,1161203.7645182458
58,1156990.3032280642
59,1165892.961968883
60,1159440.0262038345
61,1161891.891929529
62,1173098.2391000057
