,0
0,-7496.330315978499
1,4979.166427694494
2,-4090.585797541309
3,-2343.3146096754353
4,298.75311374966986
5,-13558.071694891667
6,556.95617858693
7,-1576.0772930416279
8,3569.7716032355092
9,-3020.5981765824836
10,2238.46460896614
11,-1027.297512489371
12,7936.416433426784
13,7373.839664881816
14,11715.247838330455
15,-8126.124624579214
16,-630.1539526858833
17,-2311.3104473911226
18,-3192.4787911544554
19,3168.945499354275
20,-4867.632318691583
21,-3431.8973131161183
22,-1766.8629305150826
23,-4808.896254895488
24,18366.61906292592
25,617.5235057626851
26,5992.1648797956295
27,1572.3154676861595
28,4304.92271125596
29,-5425.259476686828
30,8249.31347443536
31,-646.2728689843789
32,5598.3495249026455
33,-2877.078007486649
34,6534.447932183044
35,2006.8527684374712
36,-1328.7396111721173
37,4064.3062224355526
38,-764.8189018380363
39,86.80390802049078
40,-3756.3878349415027
41,-1474.2940982498694
42,-1013.9978451787028
43,5829.4495648078155
44,663.2717947072815
45,17619.015400292818
46,1379.8301774766296
47,9148.86353653716
48,1622.9029189455323
49,6516.646121008322
50,-9469.196108424803
51,2330.0621859573293
52,-3413.9645822257735
53,4154.397832976654
54,4050.019305672031
55,-2405.673415367957
56,-2894.212321666535
57,-681.3077423286159
58,662.9151233956218
59,-6974.770167976152
60,-977.6182242606301
61,-4896.691968983272
