,0
0,2210.8156482838094
1,-1772.1550570039544
2,3372.785290927859
3,-4827.297772106016
4,-2099.522246672772
5,8650.339727596845
6,-4647.323723963229
7,-1149.1135503186379
8,-2748.221227788832
9,-1632.0719807122368
10,-5687.266070832731
11,4046.023094291566
12,-1422.319230717374
13,7804.146990068024
14,9053.634244177258
15,2388.0423656918574
16,-417.5950487260707
17,-8910.783706865506
18,-5572.89307676279
19,-1234.7821822867263
20,-863.3345300846267
21,14960.982096866937
22,-544.3592034282628
23,959.9401562861167
24,-1931.3080518157221
25,7179.777059415821
26,2303.857917225221
27,9551.856159115443
28,5444.516730641946
29,1929.5889170938171
30,3600.5549043957144
31,420.4176698769443
32,6195.896583793685
33,2638.1485723478254
34,2118.296489893459
35,-1855.1836946662515
36,300.7050572189037
37,-2576.532682524761
38,16430.055920744548
39,-5986.798652393045
40,2668.2608358217403
41,-3312.1333009672817
42,-2331.586555435555
43,-1500.1936510922387
44,-595.804515582975
45,-172.81438887817785
46,-2357.918415024178
47,-2862.9586253087036
48,2569.128955415683
49,1359.2973172739148
50,-7370.938256338937
51,-2599.1409743404947
52,-21192.63824388734
53,-2429.891715528909
54,529.9372490670066
55,-7902.113379722228
56,-5838.209756446071
57,10532.395088869613
58,-2077.974750044057
59,7432.035269489046
60,-5096.051450991072
61,-2033.9435842374805
