,0
0,1211042.8839152637
1,1213401.4931022224
2,1218773.3748902401
3,1214370.6031726445
4,1217092.9853991899
5,1219110.941732241
6,1220440.6576724078
7,1216831.5309983834
8,1218239.5765474536
9,1219053.8808900157
10,1222879.0616460426
11,1233173.1945913637
12,1235584.4350112504
13,1241093.8332413617
14,1241571.4738270242
15,1240426.4895687413
16,1234972.368039418
17,1244839.4473436614
18,1241914.717992346
19,1233167.2156029127
20,1235145.9333486853
21,1242651.0128930123
22,1238914.526297136
23,1234219.7267525818
24,1228791.5876357476
25,1229018.3419204352
26,1229203.4874262507
27,1224917.9106648883
28,1222499.7123510963
29,1224058.7318338628
30,1214390.1198866393
31,1213170.967708284
32,1223333.1899995878
33,1219295.3305147642
34,1221590.7511540246
35,1225451.5256235295
36,1219950.669382463
37,1222616.0985810726
38,1218755.6052972823
39,1236073.8836963626
40,1245472.36106854
41,1255650.937682146
42,1254151.157502677
43,1263740.7153297176
44,1256415.936404735
45,1252929.606155308
46,1254299.4205286524
47,1256338.879174224
48,1261908.1954250957
49,1274076.2830973326
50,1271494.9477182715
51,1269040.8917675212
52,1277515.6377893991
53,1284896.6472002354
54,1281812.884869413
55,1275714.6263275417
56,1284103.9380213418
57,1280200.76552727
58,1275706.8231492531
59,1275684.6136252917
60,1278123.2888073071
61,1271352.4708806619
62,1279750.4933365856
