,0
0,1321486.9022769204
1,1321545.2493757333
2,1321857.3681287589
3,1323139.8556331727
4,1323050.359199121
5,1323050.359199121
6,1323050.359199121
7,1323050.359199121
8,1323273.1505759018
9,1322559.9589117384
10,1322393.22700044
11,1322572.0584788078
12,1322519.9128499408
13,1322429.2732685804
14,1322429.2732685804
15,1322429.2732685804
16,1322429.2732685804
17,1322429.2732685804
18,1321470.1222287435
19,1321394.8777647244
20,1319781.3720466653
21,1320428.7730525846
22,1320602.6985476993
23,1320543.9097438052
24,1320543.9097438052
25,1320543.9097438052
26,1320543.9097438052
27,1320543.9097438052
28,1320543.9097438052
29,1320543.9097438052
30,1320543.9097438052
31,1320543.9097438052
32,1320543.9097438052
33,1320543.9097438052
34,1320543.9097438052
35,1320543.9097438052
36,1320543.9097438052
37,1320543.9097438052
38,1320543.9097438052
39,1320543.9097438052
40,1320543.9097438052
41,1320543.9097438052
42,1320543.9097438052
43,1320543.9097438052
44,1320543.9097438052
45,1320543.9097438052
46,1320543.9097438052
47,1320543.9097438052
48,1320543.9097438052
49,1320543.9097438052
50,1320543.9097438052
51,1320543.9097438052
52,1320543.9097438052
53,1320543.9097438052
54,1320543.9097438052
55,1320543.9097438052
56,1320543.9097438052
57,1320543.9097438052
58,1320543.9097438052
59,1320543.9097438052
60,1320543.9097438052
61,1320543.9097438052
62,1320543.9097438052
