,0
0,89.42652989854105
1,312.1187530255411
2,1282.487504413817
3,-89.4964340517763
4,0.0
5,0.0
6,0.0
7,222.7913767809514
8,-713.1916641634889
9,-166.73191129835322
10,178.83147836779244
11,-52.1456288669724
12,-90.63958136038855
13,0.0
14,0.0
15,0.0
16,0.0
17,-959.1510398369282
18,-75.24446401908062
19,-1613.5057180591393
20,647.4010059193242
21,173.92549511464313
22,-58.78880389407277
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
